draw,staker_count,staker_tvl,initial_player_threshold,player_threshold,activation_threshold_pct,funding_minutes,threshold_decay_steps,cycle_minutes,pending_withdrawn_count,pending_withdrawn_tvl,player_position_count,player_tvl,bootstrap_player_tvl,countdown_player_tvl,player_effective_wallet_count,player_largest_share,player_gini,median_player_profit_multiple,target_player_probability,activated,activation_reason,winner_mode,winner_id,gross_prize,protocol_fee,winner_profit,staker_jackpot_paid,staker_pro_rata_paid,staker_erosion_paid,protocol_revenue_cumulative,staker_cumulative_pnl,player_cumulative_pnl
452,116,595.170402661,5.951704027,3.514421711,0.0059049,50,5,55,0,0,10,9.528986995,6.115456923,3.413530072,4.827692,0.307806,0.513668,14.758824186,0.9,True,activated,player,player_00569,9.528986995,0.33902827,6.858156404,0.0,0.0,0.416619282,143.281066309,94.387658636,-237.668724945
453,115,586.374463084,5.863744631,3.847202852,0.006561,40,4,45,0,0,9,13.232555115,4.220600942,9.011954173,3.830523,0.457076,0.520399,10.952269887,0.9,True,activated,player,player_01110,13.232555115,0.574424575,11.324529053,0.0,0.0,0.410462124,143.855490884,93.977196512,-237.832687396
454,113,582.973733622,5.829737336,3.824890666,0.006561,40,4,45,0,0,9,7.471620408,5.150406034,2.321214374,4.961407,0.326615,0.457917,16.774162217,0.9,True,activated,player,player_00486,7.471620408,0.251563815,5.187794098,0.0,0.0,0.408081614,144.107054699,93.569114898,-237.676169597
455,114,583.777839681,5.837778397,3.447149766,0.0059049,50,5,55,0,0,10,6.871427937,3.652987141,3.218440796,5.662847,0.297926,0.450425,15.603653553,0.9,True,activated,player,player_00745,6.871427937,0.267289268,5.487140576,0.0,0.0,0.408644488,144.374343967,93.160470411,-237.534814377
456,113,582.144580062,5.821445801,3.81945059,0.006561,40,4,45,0,0,7,9.988995769,4.829358116,5.159637653,4.125328,0.405584,0.41861,6.460021661,0.9,True,activated,player,player_01120,9.988995769,0.296881123,6.048242541,0.0,0.0,0.407501206,144.67122509,92.752969205,-237.424194294
457,115,589.508188193,5.895081882,3.4809869,0.0059049,50,5,55,0,0,11,10.979439185,5.099696405,5.87974278,7.194181,0.237424,0.396701,13.724439196,0.9,True,activated,player,player_01124,10.979439185,0.418632716,8.36667734,0.0,0.0,0.412655732,145.089857806,92.340313473,-237.430171279
458,115,589.095532461,5.890955325,3.47855021,0.0059049,50,5,55,0,0,9,7.371835348,5.425042492,1.946792856,6.960141,0.213193,0.294217,10.533715995,0.9,True,activated,player,player_01125,7.371835348,0.329012258,6.663599765,0.0,0.0,0.412366873,145.418870063,91.9279466,-237.346816663
459,115,588.683165588,5.886831656,3.476115224,0.0059049,50,5,55,1,0.784168939,8,4.876018662,3.586195157,1.289823505,6.865713,0.226898,0.219733,7.41698875,0.9,True,activated,player,player_00553,4.876018662,0.188482968,3.922497695,0.0,0.0,0.341321306,145.607353031,91.586625294,-237.193978325
460,117,590.4550949,5.904550949,3.137920461,0.00531441,60,6,65,0,0,9,4.24483471,3.790319841,0.454514869,5.882525,0.24927,0.404401,10.310515765,0.9,True,activated,staker,staker_00620,4.24483471,0.212241735,1.273450413,1.273450413,2.759142561,0.0,145.819594767,95.619218268,-241.438813035
461,118,598.411434533,5.984114345,4.362419358,0.00729,30,3,35,1,0.293046307,8,11.275841565,6.309467697,4.966373868,4.904323,0.291292,0.440105,9.664676888,0.9,True,activated,player,player_00015,11.275841565,0.524716548,10.38850241,0.0,0.0,0.418888004,146.344311314,95.200330264,-241.544641578
462,119,595.228538474,5.952285385,3.905294441,0.006561,40,4,45,0,0,9,13.014614629,6.757590823,6.257023806,4.130973,0.389164,0.540956,16.503321119,0.9,True,activated,player,player_00613,13.014614629,0.397489605,7.968962473,0.0,0.0,0.416659977,146.741800919,94.783670287,-241.525471207
463,117,574.783708241,5.747837082,3.054636287,0.00531441,60,6,65,2,0.459305762,7,14.736305687,3.499273016,11.237032671,1.678126,0.75489,0.724135,44.163367769,0.9,True,activated,staker,staker_00484,14.736305687,0.736815284,4.420891706,4.420891706,9.578598697,0.0,147.478616204,108.78316069,-256.261776894
464,119,576.204186691,5.762041867,3.402428102,0.0059049,50,5,55,0,0,6,4.970417472,4.970417472,0,3.7916,0.367132,0.429784,5.395466475,0.9,True,activated,player,player_01147,4.970417472,0.157280856,3.336265481,0.0,0.0,0.347929223,147.635897059,108.435231467,-256.071128526
465,120,577.981566891,5.779815669,4.213485623,0.00729,30,3,35,0,0,4,5.919255869,5.919255869,0,3.057787,0.367006,0.266686,2.335571756,0.9,True,activated,player,player_00738,5.919255869,0.203497355,4.271036837,0.0,0.0,0.404587097,147.839394414,108.03064437,-255.870038784
466,119,577.261612673,5.772616127,3.787413441,0.006561,40,4,45,0,0,9,8.106186397,4.436743984,3.669442413,6.103119,0.248436,0.362984,10.125563329,0.9,True,activated,player,player_01148,8.106186397,0.304615755,6.191782467,0.0,0.0,0.404083129,148.144010169,107.626561241,-255.77057141
467,118,577.311195023,5.77311195,3.787738751,0.006561,40,4,45,1,0.456908941,5,6.614524227,6.47974413,0.134780097,2.383801,0.458405,0.521805,23.976652002,0.9,True,activated,player,player_01151,6.614524227,0.179119673,3.807391627,0.0,0.0,0.404117837,148.323129842,107.222443405,-255.545573247
468,120,580.595248658,5.805952487,3.085521195,0.00531441,60,6,65,0,0,7,4.276499676,4.276499676,0,4.348269,0.322543,0.42726,12.127905261,0.9,True,activated,player,player_00617,4.276499676,0.144857236,3.051642466,0.0,0.0,0.299354977,148.467987078,106.923088427,-255.391075506
469,116,565.356469994,5.6535647,4.121448666,0.00729,30,3,35,0,0,4,4.845376174,4.845376174,0,1.8417,0.713658,0.518812,8.483973709,0.9,True,activated,player,player_00866,4.845376174,0.069371823,1.657240962,0.0,0.0,0.339176332,148.537358901,106.583912095,-255.121270996
470,115,563.982105825,5.639821058,3.700286596,0.006561,40,4,45,0,0,8,8.362082499,5.579535606,2.782546893,4.457693,0.381497,0.43395,11.241057771,0.9,True,activated,player,player_00638,8.362082499,0.383254766,7.676628036,0.0,0.0,0.394787474,148.920613667,106.189124621,-255.109738288
471,115,565.809218112,5.658092181,5.092282963,0.009,10,1,15,0,0,2,5.163760581,5.163760581,0,1.996315,0.521481,0.021481,1.093772207,0.9,True,activated,staker,staker_00340,5.163760581,0.258188029,1.549128174,1.549128174,3.356444378,0.0,149.178801696,111.094697173,-260.273498869
472,115,565.809218112,5.658092181,3.71227428,0.006561,40,4,45,0,0,5,9.429267645,9.429267645,0,1.860088,0.715036,0.579301,14.714309331,0.9,True,activated,player,player_01076,9.429267645,0.134350259,2.948721369,0.0,0.0,0.396066453,149.313151955,110.69863072,-260.011782675
473,113,579.262186934,5.792621869,4.692023714,0.0081,20,2,25,0,0,5,8.449627421,5.326368192,3.123259229,3.218314,0.372006,0.40288,3.400304096,0.9,True,activated,player,player_01161,8.449627421,0.277230979,5.672872123,0.0,0.0,0.405483531,149.590382934,110.293147189,-259.883530123
474,113,587.898338311,5.878983383,3.857200998,0.006561,40,4,45,0,0,9,6.207816482,5.167315661,1.040500821,4.093482,0.422512,0.523493,11.18304679,0.9,True,activated,player,player_01008,6.207816482,0.253890885,5.235455647,0.0,0.0,0.411528837,149.844273818,109.881618353,-259.725892171
475,112,587.002180581,5.870021806,3.466189176,0.0059049,50,5,55,0,0,10,7.594773685,5.503099726,2.091673959,5.354868,0.27498,0.392113,12.753296956,0.9,True,activated,player,player_01168,7.594773685,0.320849562,6.507043207,0.0,0.0,0.410901526,150.165123381,109.470716826,-259.635840207
476,112,586.591279055,5.865912791,3.463762844,0.0059049,50,5,55,0,0,7,5.489194481,4.878923131,0.61027135,5.452537,0.267148,0.296887,8.224571886,0.9,True,activated,player,player_00894,5.489194481,0.220708015,4.57769589,0.0,0.0,0.384243614,150.385831395,109.086473213,-259.472304608
477,114,607.256877377,6.072568774,3.227212022,0.00531441,60,6,65,0,0,12,7.353407354,3.964521221,3.388886133,8.617446,0.153899,0.354214,11.534117697,0.9,True,activated,player,player_00868,7.353407354,0.322124963,6.545454109,0.0,0.0,0.425079814,150.707956358,108.661393398,-259.369349756
478,113,605.281694289,6.052816943,3.216715089,0.00531441,60,6,65,1,0.254793747,8,7.166261376,4.402859643,2.763401733,3.565008,0.436077,0.549362,19.363830683,0.9,True,activated,player,player_00711,7.166261376,0.265859325,5.475024352,0.0,0.0,0.423697186,150.973815683,108.237696212,-259.211511895
479,115,609.858551981,6.09858552,4.445868844,0.00729,30,3,35,0,0,9,6.684396151,4.488042872,2.196353279,5.788758,0.277513,0.413997,10.381078922,0.9,True,activated,player,player_01177,6.684396151,0.284612546,5.834539353,0.0,0.0,0.426900986,151.258428228,107.810795226,-259.069223454
480,117,700.949367064,7.009493671,4.598928797,0.006561,40,4,45,0,0,5,5.14183806,5.14183806,0,4.21609,0.312335,0.239458,4.606270428,0.9,True,activated,player,player_01179,5.14183806,0.233205934,4.790841418,0.0,0.0,0.359928664,151.491634163,107.450866562,-258.942500724
481,120,701.975198815,7.019751988,4.145093351,0.0059049,50,5,55,2,0.537666734,8,7.453448811,4.507920784,2.945528027,6.567788,0.229848,0.259244,7.731048911,0.9,True,activated,player,player_01158,7.453448811,0.298531228,6.163475964,0.0,0.0,0.491382639,151.79016539,106.959483923,-258.749649313
482,119,699.382597484,6.993825975,4.588649222,0.006561,40,4,45,0,0,5,4.981248356,4.981248356,0,2.489138,0.534799,0.523285,14.218843704,0.9,True,activated,player,player_00584,4.981248356,0.115864157,2.550106376,0.0,0.0,0.348687385,151.906029548,106.610796538,-258.516826085
483,116,690.45044653,6.904504465,4.077040842,0.0059049,50,5,55,0,0,8,5.764699716,5.152227434,0.612472282,3.718871,0.421795,0.543218,11.412647136,0.9,True,activated,player,player_00260,5.764699716,0.166658876,3.570047616,0.0,0.0,0.40352898,152.072688423,106.207267558,-258.279955981
484,116,690.04691755,6.900469175,6.210422258,0.009,10,1,15,0,0,3,8.579007577,6.22884114,2.350166437,2.312969,0.579501,0.28863,2.723395171,0.9,True,activated,player,player_00824,8.579007577,0.180373314,3.910125812,0.0,0.0,0.483032842,152.253061737,105.724234715,-257.977296453
485,116,689.597636393,6.895976364,3.664804575,0.00531441,60,6,65,0,0,10,7.055264602,3.739660855,3.315603747,6.270963,0.275656,0.39439,11.671402448,0.9,True,activated,player,player_00718,7.055264602,0.278971036,5.783168029,0.0,0.0,0.482718345,152.532032773,105.24151637,-257.773549143
486,115,686.273959423,6.862739594,4.502643448,0.006561,40,4,45,0,0,9,9.283071874,6.243024834,3.04004704,6.225252,0.243615,0.369812,9.848735564,0.9,True,activated,player,player_01190,9.283071874,0.394622577,7.978220736,0.0,0.0,0.480391772,152.92665535,104.761124598,-257.687779949
487,114,683.586931678,6.835869317,4.485013859,0.006561,40,4,45,0,0,10,9.99761952,4.678104097,5.319515423,7.722769,0.183445,0.303359,10.601648489,0.9,True,activated,player,player_01195,9.99761952,0.410828791,8.284257878,0.0,0.0,0.478510852,153.337484141,104.282613746,-257.620097887
488,115,685.182950273,6.851829503,4.495485337,0.006561,40,4,45,0,0,8,9.056829523,4.87066532,4.186164203,4.641423,0.3805,0.410307,10.450965851,0.9,True,activated,player,player_00007,9.056829523,0.3680959,7.47345017,0.0,0.0,0.479628065,153.705580041,103.802985681,-257.508565722
489,115,685.706654056,6.857066541,4.998801508,0.00729,30,3,35,0,0,8,10.951194219,8.198999072,2.752195147,4.096536,0.418176,0.479699,10.740852162,0.9,True,activated,staker,staker_00765,10.951194219,0.547559711,3.285358266,3.285358266,7.118276242,0.0,154.253139752,114.206620189,-268.459759941
490,116,710.932505738,7.109325057,4.66442817,0.006561,40,4,45,0,0,9,8.922635065,6.05773809,2.864896975,5.62509,0.317607,0.398225,8.355374728,0.9,True,activated,player,player_00359,8.922635065,0.387181672,7.854104519,0.0,0.0,0.497652754,154.640321424,113.708967435,-268.349288859
491,116,672.782325683,6.727823257,3.972712355,0.0059049,50,5,55,0,0,7,6.265470921,5.877053227,0.388417694,4.616399,0.332297,0.384555,9.665582228,0.9,True,activated,player,player_00268,6.265470921,0.209173735,4.412883922,0.0,0.0,0.438582964,154.849495159,113.27038447,-268.119879629
492,116,672.343742718,6.723437427,3.57311031,0.00531441,60,6,65,0,0,9,5.303562918,4.387360174,0.916202744,5.512827,0.281113,0.433063,10.428995019,0.9,True,activated,player,player_01209,5.303562918,0.227873782,4.700851259,0.0,0.0,0.371249404,155.077368941,112.899135066,-267.976504007
493,117,676.594966613,6.765949666,3.995225618,0.0059049,50,5,55,0,0,8,6.696983731,5.870759658,0.826224073,4.376096,0.340072,0.433495,14.233827317,0.9,True,activated,player,player_01212,6.696983731,0.315365045,6.460724725,0.0,0.0,0.468788861,155.392733986,112.430346205,-267.823080191
494,119,677.671218892,6.776712189,5.489136873,0.0081,20,2,25,0,0,6,12.8236406,6.554459692,6.269180908,4.393592,0.290864,0.340646,5.214102802,0.9,True,activated,staker,staker_00765,12.8236406,0.64118203,3.84709218,3.84709218,8.33536639,0.0,156.033916016,124.612804775,-280.646720791
495,118,675.579406687,6.755794067,4.924973875,0.00729,30,3,35,0,0,5,6.210515516,5.796141911,0.414373605,3.161036,0.465222,0.406291,6.275104672,0.9,True,activated,player,player_00344,6.210515516,0.166062317,3.589920104,0.0,0.0,0.434736086,156.199978333,124.178068689,-280.378047022
496,119,679.377311814,6.793773118,3.249440622,0.004782969,70,7,75,0,0,12,5.312884604,3.710190999,1.602693605,7.996214,0.19871,0.278138,12.817119761,0.9,True,activated,player,player_00855,5.312884604,0.245542084,5.037201513,0.0,0.0,0.371901922,156.445520417,123.806166767,-280.251687183
497,119,678.079420138,6.780794201,4.943198973,0.00729,30,3,35,0,0,3,5.113551612,5.113551612,0,1.752934,0.725246,0.430629,4.268712564,0.9,True,activated,staker,staker_00736,5.113551612,0.255677581,1.534065484,1.534065484,3.323808548,0.0,156.701197997,128.664040798,-285.365238795
498,119,677.29691774,6.772969177,5.486105034,0.0081,20,2,25,0,0,6,9.770279321,7.650868007,2.119411314,1.934879,0.700423,0.621946,16.715296667,0.9,True,activated,player,player_00559,9.770279321,0.463369966,9.278137195,0.0,0.0,0.474107842,157.164567963,128.189932956,-285.354500919
499,120,678.020009574,6.780200096,4.94276587,0.00729,30,3,35,0,0,6,7.635176126,7.097709325,0.537466801,3.675412,0.348041,0.434286,10.468457455,0.9,True,activated,player,player_01149,7.635176126,0.267034143,5.548262731,0.0,0.0,0.474614007,157.431602107,127.715318949,-285.146921055
500,124,685.8240714,6.858240714,4.499691732,0.006561,40,4,45,0,0,5,6.146020405,6.146020405,0,2.462441,0.56911,0.529893,7.691702352,0.9,True,activated,player,player_01226,6.146020405,0.228033711,4.762861931,0.0,0.0,0.430221428,157.659635817,127.285097521,-284.944733338
501,125,752.523752678,7.525237527,6.095442397,0.0081,20,2,25,0,0,3,6.235737064,6.235737064,0,2.074779,0.60307,0.363437,2.058708832,0.9,True,activated,player,player_00449,6.235737064,0.123757593,2.787895871,0.0,0.0,0.436501594,157.783393411,126.848595926,-284.631989337
502,125,752.087251083,7.520872511,4.934444454,0.006561,40,4,45,0,0,9,10.875934388,5.603312328,5.27262206,5.645829,0.259574,0.431822,12.035995203,0.9,True,activated,player,player_01086,10.875934388,0.46872875,9.432307334,0.0,0.0,0.526461076,158.252122161,126.32213485,-284.574257011
503,124,751.390328748,7.513903287,4.436884752,0.0059049,50,5,55,1,0.766061631,5,5.016952404,5.016952404,0,3.949627,0.371843,0.284801,4.915660975,0.9,True,activated,player,player_00061,5.016952404,0.207226863,4.288497067,0.0,0.0,0.351186668,158.459349024,125.970948182,-284.430297206
504,125,753.253123503,7.532531235,4.447884369,0.0059049,50,5,55,0,0,6,6.612197182,6.612197182,0,2.571202,0.449221,0.570896,21.569604221,0.9,True,activated,player,player_01111,6.612197182,0.18209283,3.92261757,0.0,0.0,0.462853803,158.641441854,125.508094379,-284.149536233
505,126,758.94001547,7.589400155,4.481464897,0.0059049,50,5,55,1,0.11231907,9,10.554030116,5.247609258,5.306420858,4.453035,0.344957,0.538335,12.895911628,0.9,True,activated,staker,staker_00773,10.554030116,0.527701506,3.166209035,3.166209035,6.860119575,0.0,159.16914336,135.534422989,-294.703566349
506,125,751.977435548,7.519774355,4.440351559,0.0059049,50,5,55,0,0,10,6.745205184,4.595051228,2.150153956,7.787875,0.171346,0.295287,7.474417604,0.9,True,activated,player,player_00148,6.745205184,0.290459678,5.990898246,0.0,0.0,0.472164363,159.459603038,135.062258627,-294.521861665
507,125,749.461673511,7.494616735,6.070639555,0.0081,20,2,25,0,0,6,8.168111796,6.633117089,1.534994707,2.129908,0.659278,0.603194,10.698193171,0.9,True,activated,player,player_01233,8.168111796,0.35233943,7.219072348,0.0,0.0,0.524623171,159.811942468,134.537635455,-294.349577923
508,125,752.44424789,7.524442479,4.93678671,0.006561,40,4,45,0,0,9,7.787274681,6.495704111,1.29157057,5.151888,0.284096,0.467871,14.978440813,0.9,True,activated,player,player_01197,7.787274681,0.278747027,5.822904484,0.0,0.0,0.526710974,160.090689495,134.010924482,-294.101613977
509,122,747.741460263,7.477414603,3.973804694,0.00531441,60,6,65,1,1.007160429,9,10.813318298,4.878420451,5.934897847,4.054649,0.428992,0.51021,11.990354644,0.9,True,activated,player,player_01242,10.813318298,0.498951172,10.003491285,0.0,0.0,0.523419022,160.589640667,133.487505459,-294.077146126
510,122,751.504062595,7.515040626,4.437556339,0.0059049,50,5,55,0,0,7,5.311692043,5.269285931,0.042406112,4.308699,0.328438,0.439572,10.335253611,0.9,True,activated,player,player_00036,5.311692043,0.193229446,4.04317791,0.0,0.0,0.371818443,160.782870113,133.115687016,-293.898557129
511,122,747.856322418,7.478563224,3.576973607,0.004782969,70,7,75,0,0,12,7.754061197,4.251478045,3.502583152,6.334804,0.303286,0.46436,14.398540329,0.9,True,activated,player,player_01246,7.754061197,0.322842768,6.657512022,0.0,0.0,0.523499426,161.105712881,132.592187591,-293.697900472
512,121,745.168630586,7.451686306,4.400146247,0.0059049,50,5,55,0,0,6,6.424916928,6.424916928,0,2.127235,0.64404,0.640733,26.975991189,0.9,True,activated,player,player_00171,6.424916928,0.314011881,6.415969921,0.0,0.0,0.449744185,161.419724762,132.142443406,-293.562168167
513,121,741.285549686,7.412855497,6.004412952,0.0081,20,2,25,0,0,4,13.905403729,8.400543047,5.504860682,3.547125,0.395879,0.182812,3.425105624,0.9,True,activated,player,player_00874,13.905403729,0.537691906,10.735046092,0.0,0.0,0.518899885,161.957416667,131.623543521,-293.580960188
514,121,740.766649801,7.407666498,4.860169989,0.006561,40,4,45,0,0,8,9.917421985,8.865206592,1.052215393,3.194716,0.39737,0.591057,22.463037577,0.9,True,activated,player,player_01064,9.917421985,0.298826753,6.196244964,0.0,0.0,0.518536655,162.25624342,131.105006866,-293.361250286
515,120,716.105640225,7.161056402,5.220410117,0.00729,30,3,35,1,3.159039748,5,6.57328437,6.439653643,0.133630727,1.538709,0.788236,0.68541,40.115855645,0.9,True,activated,player,player_01079,6.57328437,0.069599362,1.782517779,0.0,0.0,0.460129906,162.325842782,130.64487696,-292.970719742
516,121,716.442289803,7.164422898,5.803182547,0.0081,20,2,25,0,0,5,8.821350879,7.959916065,0.861434814,3.192543,0.450489,0.410668,4.498006354,0.9,True,activated,player,player_01256,8.821350879,0.417271511,8.429668312,0.0,0.0,0.501509603,162.743114293,130.143367357,-292.88648165
517,123,717.369091074,7.173690911,4.235992746,0.0059049,60,5,65,1,0.48461204,9,8.395883184,5.928266176,2.467617008,4.385413,0.331514,0.536502,34.961306222,0.9,True,activated,player,player_00022,8.395883184,0.355501382,7.256684624,0.0,0.0,0.502158364,163.098615675,129.641208994,-292.739824669
518,124,717.850536162,7.178505362,4.709817368,0.006561,40,4,45,0,0,7,7.472649232,6.470251253,1.002397979,3.795796,0.410791,0.486867,9.68329062,0.9,True,activated,player,player_00694,7.472649232,0.220147428,4.685296511,0.0,0.0,0.502495375,163.318763103,129.138713618,-292.457476722
519,125,715.912520973,7.15912521,5.219002278,0.00729,30,3,35,0,0,7,11.571262454,8.549172005,3.022090449,2.369251,0.6215,0.602632,18.112248382,0.9,True,activated,player,player_01264,11.571262454,0.548414953,10.921022866,0.0,0.0,0.501138765,163.867178056,128.637574854,-292.50475291
520,126,716.263917996,7.16263918,4.699407566,0.006561,40,4,45,0,0,5,4.93942687,4.93942687,0,2.650265,0.567443,0.449845,7.384375498,0.9,True,activated,player,player_01118,4.93942687,0.224351626,4.608440782,0.0,0.0,0.345759881,164.091529682,128.291814973,-292.383344655
521,129,725.726416952,7.25726417,5.29054558,0.00729,30,3,35,0,0,8,14.417342099,8.941538581,5.475803518,5.428442,0.265541,0.387903,8.826605059,0.9,True,activated,player,player_00047,14.417342099,0.529447416,10.567509402,0.0,0.0,0.508008492,164.620977099,127.783806481,-292.40478358
522,128,708.703177444,7.087031774,4.184821392,0.0059049,50,5,55,0,0,7,5.394033942,4.813411366,0.580622576,4.518386,0.321847,0.384811,8.525888207,0.9,True,activated,player,player_00810,5.394033942,0.239813611,4.93404098,0.0,0.0,0.377582376,164.86079071,127.406224105,-292.267014814
523,129,713.590860904,7.135908609,4.213682675,0.0059049,50,5,55,0,0,7,4.899045127,4.765050284,0.133994843,2.953842,0.504931,0.567211,26.289465597,0.9,True,activated,player,player_00550,4.899045127,0.216255512,4.451787892,0.0,0.0,0.342933159,165.077046222,127.063290946,-292.140337168
524,130,714.426921627,7.144269216,5.208172259,0.00729,30,3,35,1,0.274559035,8,7.714234568,6.170310909,1.543923659,4.017461,0.340927,0.526141,20.76921686,0.9,True,activated,player,player_00001,7.714234568,0.340548377,6.970518012,0.0,0.0,0.500098845,165.417594599,126.563192101,-291.9807867
525,133,715.11412081,7.151141208,3.800409635,0.00531441,60,6,65,0,0,11,5.321174356,4.512788212,0.808386144,5.067035,0.318202,0.531386,26.458777661,0.9,True,activated,player,player_00272,5.321174356,0.201747244,4.205679839,0.0,0.0,0.372482205,165.619341843,126.190709896,-291.810051739
526,135,716.066968682,7.160669687,5.220128202,0.00729,30,3,35,0,0,6,7.413766619,5.703991964,1.709774655,4.904787,0.311243,0.259556,5.607395184,0.9,True,activated,player,player_01088,7.413766619,0.295960854,6.124503112,0.0,0.0,0.501246878,165.915302697,125.689463018,-291.604765715
527,136,718.860297866,7.188602979,4.244798173,0.0059049,50,5,55,1,0.881867151,9,6.029016964,4.380660147,1.648356817,6.316509,0.252331,0.356411,10.496835361,0.9,True,activated,player,player_00543,6.029016964,0.225385422,4.704354212,0.0,0.0,0.422031187,166.14068812,125.26743183,-291.40811995
528,136,718.438266678,7.184382667,3.818075509,0.00531441,60,6,65,0,0,8,7.073977481,6.597866163,0.476111318,3.577512,0.486217,0.453673,12.730701802,0.9,True,activated,player,player_00857,7.073977481,0.323362128,6.639058856,0.0,0.0,0.495178424,166.464050248,124.772253407,-291.236303654
529,133,710.821825475,7.108218255,4.663701997,0.006561,40,4,45,0,0,8,12.960665086,8.021146104,4.939518982,4.006046,0.432735,0.471494,10.546120724,0.9,True,activated,player,player_01103,12.960665086,0.618837902,12.255495424,0.0,0.0,0.497575278,167.08288815,124.274678129,-291.357566279
530,136,715.814330244,7.158143302,4.226812039,0.0059049,50,5,55,0,0,11,15.988390642,4.820284239,11.168106403,4.309096,0.387242,0.582323,20.203210191,0.9,True,activated,player,player_00622,15.988390642,0.758194157,14.906759013,0.0,0.0,0.501070031,167.841082307,123.773608098,-291.614690405
531,135,713.407229227,7.134072292,2.763885776,0.003874205,90,9,95,1,0.358693265,11,5.635214189,3.087550852,2.547663337,4.598263,0.409641,0.509838,20.414609735,0.9,True,activated,player,player_00197,5.635214189,0.262728195,5.386300703,0.0,0.0,0.394464993,168.103810502,123.379143105,-291.482953607
532,136,714.60883754,7.146088375,3.797724352,0.00531441,60,6,65,0,0,9,6.050041399,3.81198777,2.238053629,6.768406,0.238932,0.31755,10.693186863,0.9,True,activated,player,player_00973,6.050041399,0.276001412,5.667529728,0.0,0.0,0.423502898,168.379811914,122.955640207,-291.335452121
533,134,711.336268146,7.113362681,5.185641395,0.00729,30,3,35,0,0,9,22.605762969,12.223252446,10.382510523,4.695616,0.329542,0.493821,11.294660278,0.9,True,activated,player,player_00161,22.605762969,0.757810831,14.896341185,0.0,0.0,0.497935388,169.137622746,122.457704819,-291.595327565
534,135,712.693733084,7.126937331,4.675983583,0.006561,40,4,45,0,0,6,8.581504359,5.336762785,3.244741574,3.497518,0.378109,0.443241,9.305585994,0.9,True,activated,player,player_00426,8.581504359,0.418334777,8.447246376,0.0,0.0,0.498885613,169.555957523,121.958819206,-291.514776729
535,134,706.466086617,7.064660866,3.754450435,0.00531441,60,6,65,0,0,9,6.391391159,5.364089456,1.027301703,5.163008,0.335771,0.432023,13.545243347,0.9,True,activated,staker,staker_00677,6.391391159,0.319569558,1.917417348,1.917417348,4.154404253,0.0,169.875527081,128.030640807,-297.906167888
536,132,703.010626912,7.030106269,4.612452723,0.006561,40,4,45,0,0,5,4.809133019,4.809133019,0,3.137332,0.412597,0.422911,5.811868735,0.9,True,activated,player,player_00660,4.809133019,0.204184757,4.216149699,0.0,0.0,0.336639311,170.079711838,127.694001495,-297.773713333
537,133,722.673987601,7.226739876,5.26829337,0.00729,30,3,35,0,0,9,10.154511704,7.090567935,3.063943769,5.07489,0.26163,0.476122,17.176676354,0.9,True,activated,player,player_00125,10.154511704,0.401283592,8.130260033,0.0,0.0,0.505871791,170.48099543,127.188129704,-297.669125134
538,131,716.854752576,7.168547526,4.703284032,0.006561,40,4,45,0,0,8,12.879893727,5.248149174,7.631744553,3.765868,0.44882,0.48575,14.628667618,0.9,True,activated,staker,staker_00775,12.879893727,0.643994686,3.863968118,3.863968118,8.371930923,0.0,171.124990116,139.424028745,-310.549018861
539,131,703.468802653,7.034688027,3.364669476,0.004782969,70,7,75,1,0.194131797,9,7.604979662,6.858360662,0.746619,3.460583,0.483573,0.54387,19.845429588,0.9,True,activated,player,player_00551,7.604979662,0.19637077,4.223472796,0.0,0.0,0.492428162,171.321360886,138.931600583,-310.252961469
540,129,717.925327039,7.17925327,4.710308071,0.006561,40,4,45,0,0,9,10.29939907,5.088453177,5.210945893,5.578742,0.279356,0.419034,13.703439549,0.9,True,activated,player,player_01318,10.29939907,0.479869059,9.620059841,0.0,0.0,0.502547729,171.801229945,138.429052854,-310.230282799
541,128,711.087729033,7.11087729,4.66544659,0.006561,40,4,45,0,0,10,9.848911818,6.909543783,2.939368035,5.350726,0.360758,0.423601,12.777401225,0.9,True,activated,player,player_01322,9.848911818,0.455421919,9.150777874,0.0,0.0,0.49776141,172.256651864,137.931291444,-310.187943308
542,128,709.289261923,7.092892619,4.653646847,0.006561,40,4,45,0,0,7,14.050307832,5.168811745,8.881496087,2.586957,0.579066,0.588002,17.621937011,0.9,True,activated,player,player_01325,14.050307832,0.295712669,6.115043186,0.0,0.0,0.496502483,172.552364532,137.43478896,-309.987153493
543,129,711.316770279,7.113167703,4.66694933,0.006561,40,4,45,0,0,6,6.233857339,5.478796163,0.755061176,4.576895,0.277789,0.310725,5.650601807,0.9,True,activated,player,player_00894,6.233857339,0.225107947,4.713421012,0.0,0.0,0.436370014,172.77747248,136.998418947,-309.775891426
544,130,714.03513185,7.140351319,4.6847845,0.006561,40,4,45,0,0,5,5.824750248,5.824750248,0,1.997893,0.675284,0.591028,8.663932361,0.9,True,activated,player,player_01002,5.824750248,0.094569468,2.204552415,0.0,0.0,0.407732517,172.872041948,136.590686429,-309.462728377
545,128,708.370461709,7.083704617,5.164020666,0.00729,30,3,35,0,0,5,6.055197164,5.672406676,0.382790488,4.01401,0.36483,0.270954,4.777699599,0.9,True,activated,staker,staker_00759,6.055197164,0.302759858,1.816559149,1.816559149,3.935878157,0.0,173.174801806,142.343123735,-315.517925541
