draw,phase,participant_id,archetype,amount,player_tvl_before_deposit,early_boost,second_draw_weight,entered_at_minute,withdrawn_at_minute,probability_if_player_side_wins,probability_side_and_wallet,profit_if_win,payout_multiple,ev,status,pnl,fee_paid
610,countdown,player_01371,opportunistic_player,0.648817275,5.707774314,1.0,0.648817275,40,,0.056558762,0.050902886,8.834252045,13.615932229,-0.166101679,lost,-0.648817275,0.0
610,countdown,player_00417,opportunistic_player,2.945992641,6.356591589,1.0,2.945992641,40,,0.256808355,0.231127519,6.651935447,2.257960646,-0.72764733,won,6.651935447,0.350101866
610,countdown,player_01372,occasional_player,0.180746285,9.30258423,1.0,0.180746285,40,,0.015756033,0.014180429,9.278919486,51.336709275,-0.046604163,lost,-0.180746285,0.0
611,bootstrap,player_01063,player_whale,5.162836819,0,1.5,7.744255229,0,,0.573275251,0.515947726,5.824975577,1.128250956,0.506300003,lost,-5.162836819,0.0
611,bootstrap,player_00659,occasional_player,0.378646779,5.162836819,1.110875651,0.420629487,10,,0.031137465,0.028023718,10.369956115,27.386885852,-0.077430959,lost,-0.378646779,0.0
611,bootstrap,player_01373,occasional_player,0.672521951,5.541483598,1.082336945,0.727895354,20,,0.053883089,0.04849478,10.090774701,15.004379688,-0.150558249,lost,-0.672521951,0.0
611,countdown,player_01374,occasional_player,0.744492543,6.214005549,1.0,0.744492543,20,,0.05511171,0.049600539,10.022402639,13.462059134,-0.210448737,lost,-0.744492543,0.0
611,countdown,player_00679,player_whale,1.483551867,6.958498092,1.0,1.483551867,20,,0.109821222,0.098839099,9.320296281,6.282420243,-0.415709246,lost,-1.483551867,0.0
611,countdown,player_00059,occasional_player,0.422127813,8.442049959,1.0,0.422127813,20,,0.03124838,0.028123542,10.328649132,24.468061128,-0.119777889,lost,-0.422127813,0.0
611,countdown,player_01375,opportunistic_player,1.930730763,8.864177772,1.0,1.930730763,20,,0.14292403,0.128631627,8.89547633,4.60731061,-0.538138134,won,8.89547633,0.468182965
611,countdown,player_00381,occasional_player,0.035107373,10.794908535,1.0,0.035107373,20,,0.002598854,0.002338969,10.69631855,304.674421246,-0.010006905,lost,-0.035107373,0.0
612,bootstrap,player_01322,occasional_player,0.063402763,0,1.5,0.095104145,0,,0.012271113,0.011044002,6.359368134,100.301119904,0.007530331,lost,-0.063402763,0.0
612,bootstrap,player_01376,occasional_player,0.420531866,0.063402763,1.49521797,0.628786803,10,,0.081131206,0.073018086,6.020095486,14.315432367,0.049750413,lost,-0.420531866,0.0
612,bootstrap,player_01095,occasional_player,0.689273343,0.483934629,1.463500172,1.008751656,20,,0.130157373,0.117141636,5.764791083,8.363577587,0.066766323,lost,-0.689273343,0.0
612,bootstrap,player_00765,opportunistic_player,0.58570683,1.173207972,1.41151307,0.826732846,30,,0.106671821,0.096004639,5.86317927,10.010433497,0.033416149,lost,-0.58570683,0.0
612,bootstrap,player_01003,occasional_player,1.170916784,1.758914802,1.366777647,1.600382887,40,,0.206494464,0.185845018,5.307229814,4.532542266,0.033014487,won,5.307229814,0.279327885
612,bootstrap,player_00256,occasional_player,0.250865288,2.929831586,1.278090982,0.320628662,50,,0.041370127,0.037233115,6.181278735,24.639832734,-0.011376532,lost,-0.250865288,0.0
612,bootstrap,player_00544,occasional_player,0.521668317,3.180696874,1.259090139,0.656827434,60,,0.084749237,0.076274314,5.924015858,11.355905016,-0.030028181,lost,-0.521668317,0.0
612,countdown,player_01377,occasional_player,0.92656933,3.702365191,1.0,0.92656933,60,,0.119553539,0.107598185,5.539359895,5.978354469,-0.230847082,lost,-0.92656933,0.0
612,countdown,player_00810,opportunistic_player,1.484487207,4.628934521,1.0,1.484487207,60,,0.191540658,0.172386592,5.009337912,3.374456774,-0.365038827,lost,-1.484487207,0.0
612,countdown,player_01378,occasional_player,0.201974985,6.113421728,1.0,0.201974985,60,,0.026060461,0.023454415,6.227724523,30.834137817,-0.051170143,lost,-0.201974985,0.0
613,bootstrap,player_00970,opportunistic_player,0.335365828,0,1.5,0.503048742,0,,0.071161165,0.064045048,5.195194528,15.491126687,0.018839177,lost,-0.335365828,0.0
613,bootstrap,player_01245,occasional_player,2.098254267,0.335365828,1.474684117,3.09426224,10,,0.437713658,0.393942292,3.520450511,1.677799763,0.115191171,lost,-2.098254267,0.0
613,bootstrap,player_00575,occasional_player,1.027596569,2.561427123,1.30664461,1.342703518,30,,0.189938545,0.170944691,4.537575324,4.415716694,-0.076259981,won,4.537575324,0.238819754
613,bootstrap,player_00741,opportunistic_player,0.212945271,3.461216664,1.238721866,0.263779964,40,,0.037314256,0.03358283,5.311494057,24.943000764,-0.027418963,lost,-0.212945271,0.0
613,bootstrap,player_00448,occasional_player,0.517515294,3.674161935,1.222647188,0.632738619,50,,0.089507066,0.08055636,5.022152535,9.704355782,-0.07125982,lost,-0.517515294,0.0
613,countdown,player_00268,occasional_player,1.23261403,4.191677229,1.0,1.23261403,50,,0.17436531,0.156928779,4.342808736,3.523251099,-0.357669741,lost,-1.23261403,0.0
613,bootstrap,player_00601,occasional_player,0.127807028,2.433620095,1.316292426,0.168231423,20,40,0.0,0.0,0.0,0.0,0.0,pending_withdrawn,0.0,0.0
614,bootstrap,player_00667,occasional_player,0.536248431,0,1.5,0.804372646,0,,0.114142832,0.102728549,4.592566152,8.564250982,-0.009372753,lost,-0.536248431,0.0
614,bootstrap,player_00749,occasional_player,0.142880328,0.536248431,1.460131105,0.208624011,10,,0.029604358,0.026643922,4.96626585,34.758219828,-0.006752637,lost,-0.142880328,0.0
614,bootstrap,player_01379,occasional_player,3.358710441,0.679128759,1.449508265,4.868478545,20,,0.690851349,0.621766214,1.911227242,0.569036026,-0.082041238,won,1.911227242,0.100590907
614,bootstrap,player_01380,occasional_player,0.20468517,4.0378392,1.199795506,0.245580347,30,,0.03484857,0.031363713,4.90755125,23.976095825,-0.044346455,lost,-0.20468517,0.0
614,bootstrap,player_01342,opportunistic_player,0.776661229,4.24252437,1.184577613,0.920015505,40,,0.130552892,0.117497603,4.364173994,5.619147488,-0.172625415,lost,-0.776661229,0.0
615,bootstrap,player_00727,occasional_player,1.108556115,0,1.5,1.662834173,0,,0.088453069,0.079607762,15.096156877,13.617855401,0.18146482,lost,-1.108556115,0.0
615,bootstrap,player_00191,occasional_player,0.44578542,1.108556115,1.417346011,0.631832187,10,,0.033609783,0.030248805,15.725789038,35.276588987,0.043385379,lost,-0.44578542,0.0
615,bootstrap,player_01031,occasional_player,0.197829848,1.554341535,1.384108232,0.273817921,20,,0.014565515,0.013108963,15.961346831,80.682197315,0.014000203,lost,-0.197829848,0.0
615,bootstrap,player_01381,occasional_player,0.444270864,1.752171383,1.369358031,0.608365875,30,,0.032361512,0.029125361,15.727227866,35.400088415,0.026729876,lost,-0.444270864,0.0
615,bootstrap,player_01299,occasional_player,0.806838797,2.196442247,1.336233177,1.078124769,40,,0.057349943,0.051614948,15.38278833,19.065504022,0.028787971,lost,-0.806838797,0.0
615,bootstrap,player_00592,player_whale,3.685714957,3.003281044,1.276075244,4.703249612,50,,0.250185417,0.225166876,12.647855978,3.431588206,-0.00793582,won,12.647855978,0.66567663
615,countdown,player_01382,occasional_player,0.286569356,6.688996001,1.0,0.286569356,50,,0.015243816,0.013719435,15.877044299,55.403845408,-0.064813712,lost,-0.286569356,0.0
615,countdown,player_01383,occasional_player,0.446059772,6.975565357,1.0,0.446059772,50,,0.023727775,0.021354998,15.725528403,35.254307585,-0.100715542,lost,-0.446059772,0.0
615,countdown,player_01384,occasional_player,1.678553771,7.421625129,1.0,1.678553771,50,,0.08928926,0.080360334,14.554659104,8.670951956,-0.374047367,lost,-1.678553771,0.0
615,countdown,player_01385,occasional_player,7.429648319,9.1001789,1.0,7.429648319,50,,0.395213909,0.355692519,9.091119284,1.223627135,-1.553334883,lost,-7.429648319,0.0
616,bootstrap,player_01386,occasional_player,0.41708863,0,1.5,0.625632945,0,,0.064198499,0.057778649,7.458165659,17.881488783,0.037932921,lost,-0.41708863,0.0
616,bootstrap,player_01187,opportunistic_player,1.409695738,0.41708863,1.468880071,2.070673976,10,,0.212479476,0.191231528,6.515188906,4.621698662,0.105792065,lost,-1.409695738,0.0
616,bootstrap,player_00150,occasional_player,0.721847124,1.826784368,1.363699473,0.984382543,20,,0.101011115,0.090910003,7.16864509,9.930974096,-0.00452245,won,7.16864509,0.37729711
616,bootstrap,player_01228,occasional_player,2.329404137,2.548631492,1.309840821,3.051148628,30,,0.313089588,0.281780629,5.641465927,2.421849364,-0.083367356,lost,-2.329404137,0.0
616,bootstrap,player_01387,occasional_player,0.682080367,4.878035629,1.136038693,0.774869689,40,,0.07951223,0.071561007,7.206423509,10.565358362,-0.117571086,lost,-0.682080367,0.0
616,countdown,player_00695,occasional_player,0.543591917,5.560115996,1.0,0.543591917,40,,0.055779967,0.05020197,7.337987536,13.499074042,-0.147921101,lost,-0.543591917,0.0
616,countdown,player_01388,opportunistic_player,1.694989659,6.103707913,1.0,1.694989659,40,,0.173929126,0.156536213,6.244159682,3.683892494,-0.452225285,lost,-1.694989659,0.0
617,bootstrap,player_00369,occasional_player,1.667918407,0,1.5,2.50187761,0,,0.229365943,0.206429349,7.487818084,4.489319173,0.222094314,lost,-1.667918407,0.0
617,bootstrap,player_00951,occasional_player,0.30583955,1.667918407,1.375909718,0.420807609,10,,0.038578599,0.034720739,8.781792998,28.713725868,0.009689772,lost,-0.30583955,0.0
617,bootstrap,player_01003,occasional_player,1.372301447,1.973757957,1.353155777,1.856937631,20,,0.170239443,0.153215499,7.768654196,5.661040592,0.028234631,lost,-1.372301447,0.0
617,bootstrap,player_01389,occasional_player,0.800385034,3.346059404,1.250108942,1.000568488,30,,0.091729641,0.082556677,8.311974788,10.384970277,-0.048098889,lost,-0.800385034,0.0
617,bootstrap,player_01390,occasional_player,1.013334704,4.146444438,1.190334431,1.206207188,40,,0.110582088,0.099523879,8.109672602,8.002955558,-0.10537763,won,8.109672602,0.426824874
617,countdown,player_01391,occasional_player,0.723791621,5.159779142,1.0,0.723791621,40,,0.066355423,0.059719881,8.384738531,11.584464765,-0.179831285,lost,-0.723791621,0.0
617,countdown,player_00834,occasional_player,0.166649779,5.883570763,1.0,0.166649779,40,,0.015278039,0.013750235,8.914023281,53.489559567,-0.041788389,lost,-0.166649779,0.0
617,countdown,player_01392,occasional_player,2.485609658,6.050220542,1.0,2.485609658,40,,0.227874538,0.205087084,6.711011396,2.699945816,-0.599501466,lost,-2.485609658,0.0
617,countdown,player_01219,occasional_player,0.54534944,8.5358302,1.0,0.54534944,40,,0.049996286,0.044996657,8.554258603,15.685829993,-0.135897494,lost,-0.54534944,0.0
618,bootstrap,player_00013,persistent_player,0.662092898,0,1.5,0.993139347,0,,0.120762939,0.108686645,6.306491805,9.525086018,0.095299193,lost,-0.662092898,0.0
618,bootstrap,player_01393,occasional_player,0.347199975,0.662092898,1.451157341,0.503841793,10,,0.061265739,0.055139165,6.605640082,19.025462436,0.036173818,lost,-0.347199975,0.0
618,bootstrap,player_00482,occasional_player,0.103913135,1.009292873,1.425544364,0.148132784,20,,0.018012528,0.016211275,6.83676258,65.793054747,0.008604069,lost,-0.103913135,0.0
618,bootstrap,player_01394,occasional_player,0.386076726,1.113206008,1.417878682,0.547409959,30,,0.066563504,0.059907154,6.568707169,17.013994178,0.030564584,lost,-0.386076726,0.0
618,bootstrap,player_01354,occasional_player,0.442372065,1.499282734,1.389397764,0.614630758,40,,0.074737364,0.067263627,6.515226596,14.727934045,0.025621259,lost,-0.442372065,0.0
618,bootstrap,player_00739,opportunistic_player,0.977427466,1.941654799,1.356763932,1.326138332,50,,0.161254675,0.145129207,6.006923966,6.145646787,0.036205919,lost,-0.977427466,0.0
618,bootstrap,player_00256,occasional_player,0.327048897,2.919082265,1.284659011,0.420146313,60,,0.051088605,0.045979744,6.624783606,20.256248123,-0.007405417,lost,-0.327048897,0.0
618,bootstrap,player_00471,occasional_player,0.34739916,3.246131162,1.260532581,0.43790796,70,,0.053248371,0.047923534,6.605450856,19.014009292,-0.014194018,lost,-0.34739916,0.0
618,countdown,player_01395,opportunistic_player,0.409779229,3.593530322,1.0,0.409779229,70,,0.049827997,0.044845197,6.546189791,15.974918511,-0.097837429,lost,-0.409779229,0.0
618,countdown,player_01396,occasional_player,0.660257955,4.003309551,1.0,0.660257955,70,,0.080285502,0.072256952,6.308235001,9.554197648,-0.156735896,lost,-0.660257955,0.0
618,countdown,player_01397,occasional_player,0.234943463,4.663567506,1.0,0.234943463,70,,0.028568461,0.025711615,6.712283768,28.569783056,-0.05631903,lost,-0.234943463,0.0
618,countdown,player_01398,occasional_player,1.927547388,4.898510969,1.0,1.927547388,70,,0.234384317,0.210945885,5.10431004,2.648085371,-0.444206,won,5.10431004,0.268647897
619,bootstrap,player_01039,occasional_player,0.630684514,0,1.5,0.946026771,0,,0.114788835,0.103309951,6.020360579,9.545756152,0.056434631,lost,-0.630684514,0.0
619,bootstrap,player_00705,occasional_player,0.312029797,0.630684514,1.453335442,0.453483963,10,,0.05502476,0.049522284,6.32308256,20.264354947,0.01655612,lost,-0.312029797,0.0
619,bootstrap,player_00934,occasional_player,0.517123903,0.942714311,1.430248254,0.739615559,20,,0.089743346,0.080769012,6.12824316,11.8506283,0.019615828,lost,-0.517123903,0.0
619,bootstrap,player_00291,occasional_player,2.021454304,1.459838214,1.391547876,2.812950444,30,,0.341317301,0.307185571,4.699129279,2.324628001,0.043011999,won,4.699129279,0.247322594
619,bootstrap,player_01399,occasional_player,0.572415615,3.481292518,1.239726173,0.70963862,40,,0.08610601,0.077495409,6.075716033,10.614168926,-0.057215935,lost,-0.572415615,0.0
619,bootstrap,player_00490,occasional_player,0.616379303,4.053708133,1.196930343,0.737763091,50,,0.089518572,0.080566715,6.03395053,9.78934643,-0.080584076,lost,-0.616379303,0.0
619,countdown,player_01400,occasional_player,0.261288186,4.670087436,1.0,0.261288186,50,,0.031704141,0.028533727,6.371287091,24.384137639,-0.072036093,lost,-0.261288186,0.0
619,countdown,player_00733,occasional_player,0.430897857,4.931375622,1.0,0.430897857,50,,0.052284211,0.04705579,6.210157903,14.412134575,-0.118397735,lost,-0.430897857,0.0
619,countdown,player_01005,occasional_player,0.273360285,5.362273479,1.0,0.273360285,50,,0.033168944,0.029852049,6.359818597,23.265334965,-0.075346302,lost,-0.273360285,0.0
619,countdown,player_01401,occasional_player,0.16740301,5.635633764,1.0,0.16740301,50,,0.020312318,0.018281086,6.460478008,38.592364665,-0.046238147,lost,-0.16740301,0.0
619,countdown,player_00175,occasional_player,0.709025073,5.803036774,1.0,0.709025073,50,,0.086031563,0.077428407,5.945937048,8.386074449,-0.193741958,lost,-0.709025073,0.0
620,bootstrap,player_00861,opportunistic_player,0.816472307,0,1.5,1.224708461,0,,0.236280398,0.212652359,3.021120755,3.700212156,-0.000399091,lost,-0.816472307,0.0
620,bootstrap,player_00495,occasional_player,0.029953781,0.816472307,1.438915987,0.043100974,10,,0.008315379,0.007483841,3.768313355,125.804263414,-0.001528152,lost,-0.029953781,0.0
620,bootstrap,player_01383,occasional_player,0.184562275,0.846426088,1.436675008,0.265156008,20,,0.051155985,0.046040386,3.621435286,19.621752527,-0.009332678,won,3.621435286,0.190601857
620,bootstrap,player_00411,opportunistic_player,0.616017595,1.030988363,1.422867064,0.876511147,30,,0.169103431,0.152193088,3.211552732,5.213410717,-0.033487847,lost,-0.616017595,0.0
620,bootstrap,player_01402,occasional_player,0.335911388,1.647005958,1.376779981,0.462476074,40,,0.089224525,0.080302073,3.477653629,10.352889937,-0.029674213,lost,-0.335911388,0.0
620,bootstrap,player_01395,opportunistic_player,0.806010269,1.982917346,1.35164892,1.089442909,50,,0.210183903,0.189165513,3.031059692,3.760572052,-0.080168962,lost,-0.806010269,0.0
620,bootstrap,player_01064,opportunistic_player,0.946212028,2.788927615,1.291347619,1.22188865,60,,0.235736378,0.21216274,2.897868021,3.06259901,-0.130641471,lost,-0.946212028,0.0
621,bootstrap,player_00423,occasional_player,0.09916885,0,1.5,0.148753275,0,,0.00969185,0.008722665,12.270769202,123.736124825,0.008729975,lost,-0.09916885,0.0
621,bootstrap,player_00706,occasional_player,0.311965234,0.09916885,1.492606871,0.465641452,10,,0.030338338,0.027304504,12.068612638,38.685761496,0.026080302,lost,-0.311965234,0.0
621,bootstrap,player_00842,occasional_player,0.380071866,0.411134084,1.469349575,0.558458435,20,,0.036385722,0.03274715,12.003911337,31.5832673,0.02546829,lost,-0.380071866,0.0
621,bootstrap,player_00611,opportunistic_player,1.694850746,0.79120595,1.441014867,2.442305122,30,,0.159125604,0.143213044,10.754871401,6.34561564,0.088111855,won,10.754871401,0.566045863
621,bootstrap,player_00481,player_whale,5.316473569,2.486056696,1.31466218,6.989366733,40,,0.455384216,0.409845794,7.314329719,1.375785965,-0.139791961,lost,-5.316473569,0.0
621,countdown,player_01403,occasional_player,0.145012827,7.802530265,1.0,0.145012827,40,,0.009448145,0.008503331,12.227217424,84.318178448,-0.039807661,lost,-0.145012827,0.0
621,countdown,player_00538,occasional_player,0.231122019,7.947543092,1.0,0.231122019,40,,0.015058491,0.013552642,12.145413692,52.549790558,-0.063387257,lost,-0.231122019,0.0
621,countdown,player_01404,occasional_player,2.471138067,8.178665111,1.0,2.471138067,40,,0.161004182,0.144903764,10.017398446,4.053759108,-0.661502126,lost,-2.471138067,0.0
621,countdown,player_01284,occasional_player,1.896487073,10.649803178,1.0,1.896487073,40,,0.123563452,0.111207107,10.563316891,5.569938778,-0.510868326,lost,-1.896487073,0.0
622,bootstrap,player_01405,occasional_player,2.640045264,0,1.5,3.960067896,0,,0.480442823,0.432398541,3.561615057,1.349073482,0.041543611,lost,-2.640045264,0.0
622,bootstrap,player_01091,occasional_player,0.283703603,2.640045264,1.304796694,0.370175523,10,,0.044910385,0.040419346,5.800139635,20.444363672,-0.037798636,lost,-0.283703603,0.0
622,bootstrap,player_00205,occasional_player,3.047385474,2.923748867,1.283819825,3.912293887,20,,0.474646792,0.427182112,3.174641857,1.041759201,-0.389446695,won,3.174641857,0.167086414
623,bootstrap,player_00652,occasional_player,0.863510272,0,1.5,1.295265408,0,,0.131096069,0.117986462,7.348459866,8.509985468,0.105391033,lost,-0.863510272,0.0
623,bootstrap,player_01406,occasional_player,0.652392289,0.863510272,1.438311895,0.938343589,10,,0.09497139,0.085474251,7.54902195,11.571292422,0.048617449,lost,-0.652392289,0.0
623,bootstrap,player_00732,occasional_player,0.099789386,1.515902561,1.391705797,0.138877467,30,,0.01405603,0.012650427,8.073994708,80.910355615,0.003612476,lost,-0.099789386,0.0
623,bootstrap,player_00043,occasional_player,0.217279079,1.615691947,1.384576967,0.300839608,40,,0.030448501,0.027403651,7.9623795,36.645863634,0.006873429,lost,-0.217279079,0.0
623,bootstrap,player_00539,occasional_player,0.713900262,1.832971026,1.369054818,0.977368593,50,,0.098921179,0.089029061,7.490589376,10.49248722,0.016537744,lost,-0.713900262,0.0
623,bootstrap,player_01407,occasional_player,0.253591571,2.546871288,1.315409277,0.333576705,60,,0.03376188,0.030385692,7.927882632,31.262405927,-0.004991819,lost,-0.253591571,0.0
623,bootstrap,player_01408,occasional_player,0.107486769,2.800462859,1.297029608,0.139413522,70,,0.014110286,0.012699257,8.066682194,75.048140986,-0.003680897,lost,-0.107486769,0.0
623,bootstrap,player_00431,opportunistic_player,1.897110783,2.907949628,1.289239242,2.445829668,80,,0.247546683,0.222792015,6.366539381,3.355913338,-0.056035515,lost,-1.897110783,0.0
623,countdown,player_01409,opportunistic_player,3.310761915,4.805060411,1.0,3.310761915,80,,0.335087983,0.301579185,5.023570805,1.517345836,-0.797300649,lost,-3.310761915,0.0
623,bootstrap,player_01066,occasional_player,0.305297802,1.515902561,1.391705797,0.424884721,20,30,0.0,0.0,0.0,0.0,0.0,pending_withdrawn,0.0,0.0
624,bootstrap,player_01394,occasional_player,0.167084045,0,1.5,0.250626067,0,,0.023603156,0.021242841,8.473468269,50.713808547,0.016465832,lost,-0.167084045,0.0
624,bootstrap,player_00635,occasional_player,1.393043642,0.167084045,1.487896625,2.072704933,10,,0.19520068,0.175680612,7.308806652,5.246645857,0.135702747,lost,-1.393043642,0.0
624,bootstrap,player_00006,persistent_player,0.445704933,1.560127687,1.386986153,0.61818657,20,,0.058218822,0.05239694,8.208778426,18.41751755,0.007763509,lost,-0.445704933,0.0
624,bootstrap,player_01410,player_whale,2.903063438,2.00583262,1.354699802,3.932779466,30,,0.370376514,0.333338863,5.874287846,2.023478981,0.022768856,won,5.874287846,0.309173045
624,bootstrap,player_01387,occasional_player,0.343265215,4.908896058,1.144405241,0.392834511,40,,0.03699589,0.033296301,8.306096158,24.197313899,-0.055273475,lost,-0.343265215,0.0
624,countdown,player_01411,occasional_player,0.20086622,5.252161273,1.0,0.20086622,40,,0.018916934,0.017025241,8.441375203,42.024862135,-0.053729979,lost,-0.20086622,0.0
624,countdown,player_01412,occasional_player,0.855607302,5.453027493,1.0,0.855607302,40,,0.080578342,0.072520508,7.819371175,9.138971999,-0.226493455,lost,-0.855607302,0.0
624,countdown,player_01413,occasional_player,0.134997391,6.308634795,1.0,0.134997391,40,,0.01271362,0.011442258,8.503950591,62.993444005,-0.036148321,lost,-0.134997391,0.0
624,countdown,player_00052,occasional_player,0.826500057,6.443632186,1.0,0.826500057,40,,0.077837116,0.070053404,7.847023058,9.494280117,-0.218890238,lost,-0.826500057,0.0
624,countdown,player_01414,occasional_player,1.333225904,7.270132243,1.0,1.333225904,40,,0.125558925,0.113003033,7.365633503,5.524670261,-0.35022841,lost,-1.333225904,0.0
625,bootstrap,player_01415,occasional_player,0.923120966,0,1.5,1.384681449,0,,0.16207493,0.145867437,5.987866049,6.486545393,0.084966998,lost,-0.923120966,0.0
625,bootstrap,player_00334,occasional_player,0.402585135,0.923120966,1.433535118,0.577119929,10,,0.06755104,0.060795936,6.482375089,16.101873927,0.015992467,lost,-0.402585135,0.0
625,bootstrap,player_00615,occasional_player,0.357795484,1.325706101,1.404548913,0.502541258,20,,0.058821716,0.052939545,6.524925257,18.236466218,0.006572618,lost,-0.357795484,0.0
625,bootstrap,player_00727,occasional_player,2.034341542,1.683501585,1.378787572,2.804924835,30,,0.328312333,0.295481099,4.932206502,2.424473177,0.024141733,won,4.932206502,0.259589816
625,bootstrap,player_01369,occasional_player,0.511169036,3.717843127,1.232314601,0.629921067,40,,0.073731336,0.066358202,6.379220383,12.47966902,-0.053935182,lost,-0.511169036,0.0
625,bootstrap,player_00599,opportunistic_player,0.613207924,4.229012163,1.195510335,0.733096411,50,,0.085807858,0.077227072,6.282283439,10.244948236,-0.080689313,lost,-0.613207924,0.0
625,countdown,player_00754,occasional_player,0.368766592,4.842220087,1.0,0.368766592,50,,0.043163588,0.038847229,6.514502704,17.665653141,-0.101370652,lost,-0.368766592,0.0
625,countdown,player_01416,occasional_player,1.54241319,5.210986679,1.0,1.54241319,50,,0.180537199,0.162483479,5.399538436,3.500708157,-0.41446074,lost,-1.54241319,0.0
626,bootstrap,player_00143,occasional_player,0.018040831,0,1.5,0.027061247,0,,0.002666859,0.002400173,8.961168741,496.715962862,0.003510823,lost,-0.018040831,0.0
626,bootstrap,player_01417,opportunistic_player,0.210842827,0.018040831,1.498440093,0.315935345,10,,0.03113511,0.028021599,8.778006845,41.632940374,0.041039114,lost,-0.210842827,0.0
626,bootstrap,player_00861,opportunistic_player,0.298746391,0.228883658,1.479929521,0.442123603,20,,0.043570836,0.039213752,8.694498459,29.103275289,0.053912483,lost,-0.298746391,0.0
626,bootstrap,player_00579,opportunistic_player,0.617154028,0.752825395,1.433985822,0.884990126,40,,0.087214885,0.078493397,8.392011204,13.597920168,0.090005954,won,8.392011204,0.4416848
626,bootstrap,player_01418,occasional_player,0.436822834,1.369979423,1.379868471,0.602758056,50,,0.059401199,0.053461079,8.563325838,19.603658902,0.044334828,lost,-0.436822834,0.0
626,bootstrap,player_01419,occasional_player,0.605368903,1.581606911,1.36131116,0.824095443,60,,0.081213776,0.073092398,8.403207073,13.881134348,0.053089519,lost,-0.605368903,0.0
626,bootstrap,player_00527,occasional_player,0.601955153,2.186975814,1.30822723,0.787494122,70,,0.077606752,0.069846077,8.406450135,13.965243246,0.027246618,lost,-0.601955153,0.0
626,countdown,player_01333,player_whale,5.60688024,2.788930967,1.0,5.60688024,70,,0.552552399,0.497297159,3.651771302,0.65130182,-1.002579129,lost,-5.60688024,0.0
626,countdown,player_01420,occasional_player,0.438716957,8.395811207,1.0,0.438716957,70,,0.043235114,0.038911603,8.561526421,19.514920234,-0.088503062,lost,-0.438716957,0.0
626,countdown,player_00170,occasional_player,0.217182025,8.834528164,1.0,0.217182025,70,,0.02140307,0.019262763,8.771984607,40.39001205,-0.04402584,lost,-0.217182025,0.0
626,bootstrap,player_00163,opportunistic_player,0.225195346,0.527630049,1.453732878,0.327373879,30,60,0.0,0.0,0.0,0.0,0.0,pending_withdrawn,0.0,0.0
627,bootstrap,player_00225,occasional_player,0.050222257,0,1.5,0.075333386,0,,0.010942815,0.009848533,5.654651019,112.592530825,0.005962377,lost,-0.050222257,0.0
627,bootstrap,player_01421,occasional_player,0.43657489,0.050222257,1.495603453,0.652942913,10,,0.094845509,0.085360958,5.287616018,12.111589876,0.052047528,lost,-0.43657489,0.0
627,bootstrap,player_00432,occasional_player,0.438372648,0.486797147,1.457384897,0.638877676,20,,0.092802413,0.083522172,5.285908148,12.058024542,0.039731718,lost,-0.438372648,0.0
627,bootstrap,player_01273,occasional_player,0.171362811,0.925169795,1.419008961,0.243165364,30,,0.035321836,0.031789653,5.539567493,32.326544253,0.010185679,lost,-0.171362811,0.0
627,bootstrap,player_01095,occasional_player,1.102279085,1.096532606,1.403089357,1.546596053,40,,0.224656224,0.202190602,4.655197033,4.223247176,0.061828475,lost,-1.102279085,0.0
627,bootstrap,player_00952,occasional_player,1.003360143,2.198811691,1.305670846,1.310058086,50,,0.190297074,0.171267366,4.749170028,4.733265578,-0.018139452,won,4.749170028,0.249956317
627,bootstrap,player_00057,occasional_player,0.044593621,3.202171834,1.216994708,0.054270201,60,,0.007883208,0.007094887,5.659998224,126.923943305,-0.004120185,lost,-0.044593621,0.0
627,countdown,player_01422,opportunistic_player,1.31302093,3.246765455,1.0,1.31302093,60,,0.190727452,0.171654707,4.45499228,3.39293318,-0.322914315,lost,-1.31302093,0.0
627,countdown,player_01423,opportunistic_player,0.645583849,4.559786385,1.0,0.645583849,60,,0.093776542,0.084398888,5.089057507,7.88287612,-0.161586496,lost,-0.645583849,0.0
627,countdown,player_01424,occasional_player,0.404430222,5.205370234,1.0,0.404430222,60,,0.058746928,0.052872235,5.318153453,13.14974293,-0.101864433,lost,-0.404430222,0.0
628,bootstrap,player_00018,persistent_player,0.989280585,0,1.5,1.483920878,0,,0.31365076,0.282285684,2.54047391,2.568001383,0.007118578,lost,-0.989280585,0.0
628,bootstrap,player_01297,occasional_player,0.703984272,0.989280585,1.413414343,0.995021467,10,,0.210313935,0.189282542,2.811505407,3.993704858,-0.03856345,lost,-0.703984272,0.0
628,bootstrap,player_00945,occasional_player,0.792386515,1.693264857,1.35179892,1.071147235,20,,0.226404352,0.203763917,2.727523276,3.442162663,-0.07515591,won,2.727523276,0.143553857
628,bootstrap,player_01425,opportunistic_player,0.442452961,2.485651372,1.282446192,0.567422115,30,,0.119933873,0.107940485,3.059960153,6.915899367,-0.064400789,lost,-0.442452961,0.0
628,bootstrap,player_01426,opportunistic_player,0.416350296,2.928104333,1.243721,0.517823607,40,,0.109450423,0.098505381,3.084757685,7.409044053,-0.071472321,lost,-0.416350296,0.0
628,bootstrap,player_01427,occasional_player,0.079343173,3.344454629,1.207280414,0.095789459,50,,0.020246657,0.018221991,3.404914451,42.913767154,-0.015853062,lost,-0.079343173,0.0
