draw,staker_count,staker_tvl,initial_player_threshold,player_threshold,activation_threshold_pct,funding_minutes,threshold_decay_steps,cycle_minutes,pending_withdrawn_count,pending_withdrawn_tvl,player_position_count,player_tvl,bootstrap_player_tvl,countdown_player_tvl,player_effective_wallet_count,player_largest_share,player_gini,median_player_profit_multiple,target_player_probability,activated,activation_reason,winner_mode,winner_id,gross_prize,protocol_fee,winner_profit,staker_jackpot_paid,staker_pro_rata_paid,staker_erosion_paid,protocol_revenue_cumulative,staker_cumulative_pnl,player_cumulative_pnl
530,567,15195.689522846,151.956895228,58.871214656,0.003874205,90,9,95,0,0,17,66.559155047,65.171687291,1.387467756,6.372624,0.318595,0.565445,23.811428526,0.9,True,activated,player,player_00510,66.559155047,2.888974756,59.549661224,0.0,0.0,4.659140853,1991.780870012,3368.227659363,-5360.008529375
531,565,14953.892177065,149.538921771,98.112486574,0.006561,40,4,45,0,0,17,125.177475134,101.584583305,23.592891829,7.968743,0.234266,0.53315,36.649757045,0.9,True,activated,player,player_00831,125.177475134,5.800380971,118.969661701,0.0,0.0,8.762423259,1997.581250982,3359.465236104,-5357.046487086
532,564,14887.239203345,148.872392033,51.908593428,0.003486784,100,10,105,0,0,18,79.276893909,63.726370272,15.550523637,8.757995,0.218882,0.509642,33.638527814,0.9,True,activated,player,player_02326,79.276893909,3.325813901,68.739846701,0.0,0.0,5.549382574,2000.907064884,3353.91585353,-5354.822918414
533,555,14818.289534984,148.18289535,70.875419479,0.004782969,70,7,75,0,0,12,78.128216707,78.128216707,0,5.228564,0.321847,0.579998,33.901705094,0.9,True,activated,player,player_00515,78.128216707,3.434516794,70.724794255,0.0,0.0,5.468975169,2004.341581678,3348.446878361,-5352.788460038
534,551,14690.221860535,146.902218605,63.236588186,0.004304672,80,8,85,0,0,16,75.51186418,64.38996545,11.12189873,3.658285,0.498803,0.614714,36.497097259,0.9,True,activated,player,player_02334,75.51186418,3.502712613,71.837370142,0.0,0.0,5.285830493,2007.844294291,3343.161047868,-5351.005342159
535,551,14685.263618866,146.852636189,56.893720123,0.003874205,90,9,95,0,0,18,106.589835919,57.486398515,49.103437404,8.709788,0.230799,0.515293,28.166666116,0.9,True,activated,player,player_00242,106.589835919,4.09945277,85.350891138,0.0,0.0,7.461288514,2011.943747061,3335.699759354,-5347.643506414
536,556,14792.165111246,147.921651112,57.307878408,0.003874205,90,9,95,2,8.63693473,15,76.894904225,59.663848176,17.231056049,6.584764,0.271054,0.555183,28.582467991,0.9,True,activated,player,player_02339,76.894904225,3.623939636,74.237496387,0.0,0.0,5.382643296,2015.567686697,3330.317116058,-5345.884802755
537,550,14524.695714962,145.24695715,56.271647165,0.003874205,90,9,95,0,0,12,62.863535431,62.863535431,0,5.461485,0.311696,0.556891,27.014589714,0.9,True,activated,player,player_02305,62.863535431,2.163459592,45.506179731,0.0,0.0,4.40044748,2017.731146289,3325.916668578,-5343.647814867
538,547,14140.40376776,141.404037678,67.633112869,0.004782969,70,7,75,1,1.121842409,16,84.51662123,70.116815446,14.399805784,7.4412,0.202334,0.553312,40.974943435,0.9,True,activated,player,player_02350,84.51662123,3.727280503,76.734493046,0.0,0.0,5.916163486,2021.458426792,3320.000505092,-5341.458931884
539,554,14357.998172422,143.579981724,40.551227686,0.002824295,120,12,125,1,3.704840101,18,53.061970166,45.215656669,7.846313497,9.217796,0.238625,0.456197,26.864991617,0.9,True,activated,player,player_01403,53.061970166,2.020002336,42.094382294,0.0,0.0,3.714337912,2023.478429128,3316.28616718,-5339.764596308
540,551,14356.884501172,143.568845012,68.668533506,0.004782969,70,7,75,0,0,11,88.173578773,73.7994701,14.374108673,4.779949,0.373953,0.55218,24.128402826,0.9,True,activated,player,player_00187,88.173578773,3.77195793,77.839351177,0.0,0.0,6.172150514,2027.250387058,3310.114016666,-5337.364403724
541,553,14389.271935094,143.892719351,45.155060033,0.003138106,110,11,115,0,0,21,60.595327702,54.827946819,5.767380883,11.160012,0.188569,0.466384,31.788735064,0.9,True,activated,player,player_01489,60.595327702,2.810848305,57.647790725,0.0,0.0,4.241672939,2030.061235362,3305.872343727,-5335.933579089
542,548,14247.093131079,142.470931311,44.70888788,0.003138106,110,11,115,1,0.700483558,21,65.606607978,52.767854584,12.838753394,8.761243,0.223826,0.553032,37.002403133,0.9,True,activated,player,player_01031,65.606607978,2.892218184,59.544608052,0.0,0.0,4.592462558,2032.953453546,3301.279881168,-5334.233334714
543,555,14292.315018546,142.923150185,68.359699672,0.004782969,70,7,75,0,0,18,89.910546357,68.777862614,21.132683743,9.765369,0.191207,0.471174,20.159006903,0.9,True,activated,player,player_02236,89.910546357,3.85843044,79.603916602,0.0,0.0,6.293738245,2036.811883986,3294.986142923,-5331.798026909
544,555,14190.438144634,141.904381446,67.872425742,0.004782969,70,7,75,0,0,10,69.869168632,68.705292298,1.163876334,5.046652,0.284766,0.522154,19.586463616,0.9,True,activated,player,player_01388,69.869168632,2.49863929,52.364988309,0.0,0.0,4.890841804,2039.310523276,3290.095301119,-5329.405824395
545,558,14015.00830732,140.150083073,43.980581111,0.003138106,110,11,115,1,1.202474189,16,59.061641917,59.061641917,0,7.973986,0.181116,0.519124,26.941946118,0.9,True,activated,player,player_02379,59.061641917,2.432776516,50.357068733,0.0,0.0,4.134314934,2041.743299791,3285.960986185,-5327.704285976
546,556,14148.663888736,141.486638887,60.905358694,0.004304672,80,8,85,0,0,17,84.157201113,69.840276789,14.316924324,9.939229,0.150796,0.465473,19.919943637,0.9,True,activated,player,player_02383,84.157201113,3.680570104,75.821836049,0.0,0.0,5.891004078,2045.423869895,3280.069982107,-5325.493852002
547,558,14239.171378486,142.391713785,68.105515289,0.004782969,70,7,75,1,5.556139644,15,92.146626847,77.866685206,14.279941641,6.640792,0.271882,0.549429,23.90043264,0.9,True,activated,player,player_01185,92.146626847,4.418220833,90.39645971,0.0,0.0,6.450263879,2049.842090728,3273.619718228,-5323.461808956
548,557,14204.718070964,142.04718071,55.031988212,0.003874205,90,9,95,0,0,16,61.024703034,60.149206338,0.875496696,7.995592,0.235386,0.487342,31.283373544,0.9,True,activated,staker,staker_01068,61.024703034,3.051235152,18.30741091,18.30741091,39.666056972,0.0,2052.89332588,3331.59318611,-5384.48651199
549,559,14207.652444327,142.076524443,49.539020918,0.003486784,100,10,105,1,4.202496326,16,54.146627548,53.348171825,0.798455723,2.55385,0.612055,0.682479,54.402542395,0.9,True,activated,player,player_02393,54.146627548,2.591697853,53.032523135,0.0,0.0,3.790263928,2055.485023733,3327.802922182,-5383.287945915
550,557,14166.4640704,141.664640704,49.395405938,0.003486784,100,10,105,1,1.887206722,18,54.095281349,50.114903293,3.980378056,10.568331,0.169194,0.436999,22.428254188,0.9,True,activated,player,player_00063,54.095281349,2.562786992,52.479622552,0.0,0.0,3.786669694,2058.047810726,3324.016252487,-5382.064063213
551,555,14132.858690763,141.328586908,60.837322499,0.004304672,80,8,85,0,0,17,72.312441989,63.789556868,8.522885121,9.24568,0.209039,0.476502,21.964988734,0.9,True,activated,player,player_02400,72.312441989,3.260181932,67.005327643,0.0,0.0,5.061870939,2061.307992657,3318.954381548,-5380.262374205
552,563,14586.427652759,145.864276528,69.766431284,0.004782969,70,7,75,0,0,16,81.846650241,70.122405612,11.724244629,4.338842,0.441775,0.614633,31.236548853,0.9,True,activated,player,player_00739,81.846650241,3.709145699,76.20303379,0.0,0.0,5.729265517,2065.017138356,3313.225116031,-5378.242254387
553,565,14529.644534192,145.296445342,50.661737914,0.003486784,100,10,105,2,2.031776293,17,62.76023668,53.276402019,9.483834661,11.261303,0.151112,0.39373,23.346809425,0.9,True,activated,player,player_01996,62.76023668,2.809709308,57.777693415,0.0,0.0,4.393216568,2067.826847664,3308.831899463,-5376.658747127
554,563,14440.775799563,144.407757996,62.162804687,0.004304672,80,8,85,0,0,15,110.069798292,65.83356633,44.236231962,4.447159,0.389408,0.664573,60.169804047,0.9,True,activated,player,player_00482,110.069798292,4.269041243,88.816669504,0.0,0.0,7.70488588,2072.095888907,3301.127013583,-5373.22290249
555,567,14393.988900648,143.939889006,68.846002698,0.004782969,70,7,75,1,1.255709894,16,119.187335679,90.975412568,28.211923111,6.114327,0.316128,0.57427,31.954714951,0.9,True,activated,player,player_00106,119.187335679,4.075442389,85.776518897,0.0,0.0,8.343113498,2076.171331297,3292.783900086,-5368.955231382
556,568,14605.391971438,146.053919714,69.857137032,0.004782969,70,7,75,0,0,15,77.19487876,74.080055365,3.114823395,5.690426,0.326,0.604647,26.730599644,0.9,True,activated,player,player_00021,77.19487876,3.362418782,69.289598376,0.0,0.0,5.403641513,2079.533750079,3287.380258572,-5366.914008651
557,567,14534.156521075,145.341565211,56.308300266,0.003874205,90,9,95,0,0,15,69.080989846,61.423775287,7.657214559,5.335698,0.374155,0.564338,32.420401622,0.9,True,activated,player,player_01535,69.080989846,2.161701238,45.907992812,0.0,0.0,4.835669289,2081.695451317,3282.544589283,-5364.2400406
558,567,14562.048677921,145.620486779,85.987441238,0.0059049,50,5,55,0,0,17,138.842335563,92.213978461,46.628357102,8.675568,0.225225,0.496003,20.640485108,0.9,True,activated,player,player_00565,138.842335563,6.479944582,132.837910544,0.0,0.0,9.718963489,2088.175395899,3272.825625794,-5361.001021692
559,562,14827.878447033,148.27878447,46.531453742,0.003138106,110,11,115,1,6.325704535,17,55.521802109,54.045495146,1.476306963,11.878748,0.170004,0.343017,18.381049811,0.9,True,activated,player,player_01801,55.521802109,2.668406313,54.586246103,0.0,0.0,3.886526148,2090.843802212,3268.939099646,-5359.782901858
560,563,14721.939701031,147.21939701,46.199006732,0.003138106,110,11,115,1,0.388040456,15,69.873931331,69.873931331,0,9.15163,0.187627,0.421252,21.914495462,0.9,True,activated,player,player_02070,69.873931331,3.120566807,64.181944531,0.0,0.0,4.891175193,2093.964369019,3264.047924453,-5358.012293472
561,568,14772.019022883,147.720190229,41.720544855,0.002824295,120,12,125,1,2.579299865,22,61.28553036,48.632275787,12.653254573,13.210143,0.152514,0.422598,27.559970305,0.9,True,activated,player,player_02441,61.28553036,2.59693277,53.631709762,0.0,0.0,4.289987125,2096.56130179,3259.757937328,-5356.319239117
562,565,14724.126520246,147.241265202,63.382536629,0.004304672,80,8,85,0,0,15,73.133915608,64.970405706,8.163509902,5.428242,0.333924,0.584476,32.630407581,0.9,True,activated,player,player_01391,73.133915608,2.435635931,51.396456784,0.0,0.0,5.119374093,2098.996937721,3254.638563235,-5353.635500956
563,564,14730.758551766,147.307585518,78.285290555,0.00531441,60,6,65,0,0,17,129.723575092,103.142406881,26.581168211,9.66267,0.164851,0.474273,27.826957596,0.9,True,activated,player,player_01369,129.723575092,6.408056743,130.833728369,0.0,0.0,9.080650256,2105.404994464,3245.557912979,-5350.962907442
564,569,15292.464885225,152.924648852,81.270428311,0.00531441,60,6,65,0,0,11,107.13645489,98.869718789,8.266736101,3.721032,0.459552,0.610568,27.533250029,0.9,True,activated,player,player_01493,107.13645489,4.45454907,92.135984167,0.0,0.0,7.499551842,2109.859543533,3238.058361136,-5347.91790467
565,569,15260.11870745,152.601187074,43.099082532,0.002824295,120,12,125,1,4.569312682,19,48.935742745,48.935742745,0,8.164187,0.282737,0.47592,27.5181663,0.9,True,activated,player,player_01959,48.935742745,2.143545048,44.15285791,0.0,0.0,3.425501992,2112.003088582,3234.632859144,-5346.635947726
566,573,15412.663959386,154.126639594,53.740636271,0.003486784,100,10,105,3,9.705641837,16,76.197017198,65.056283785,11.140733413,5.856388,0.36326,0.523039,24.810964438,0.9,True,activated,player,player_02460,76.197017198,3.68959685,75.436131345,0.0,0.0,5.333791204,2115.692685431,3229.29906794,-5344.991753372
567,574,15513.001609848,155.130016098,54.090492026,0.003486784,100,10,105,0,0,19,119.990803895,89.054610522,30.936193373,6.348669,0.264057,0.600488,46.776569136,0.9,True,activated,player,player_02467,119.990803895,4.482771579,93.572016283,0.0,0.0,8.399356273,2120.175457011,3220.899711668,-5341.075168678
568,569,15352.629103713,153.526291037,59.479230748,0.003874205,90,9,95,1,0.514888553,23,170.421168469,91.66675013,78.754418339,10.121171,0.156626,0.553824,58.385678559,0.9,True,activated,player,player_02472,170.421168469,7.667154043,156.42276719,0.0,0.0,10.746840373,2127.842611054,3210.152871295,-5337.995482349
569,573,15278.088426309,152.780884263,65.76716099,0.004304672,80,8,85,0,0,17,78.441008122,71.516945609,6.924062513,7.341609,0.253835,0.550709,30.388586227,0.9,True,activated,player,player_00735,78.441008122,2.926496874,61.094311183,0.0,0.0,5.490870569,2130.769107928,3204.662000727,-5335.431108655
570,571,15168.613547165,151.686135472,65.295907532,0.004304672,80,8,85,0,0,15,68.072884935,68.072884935,0,10.732948,0.167125,0.346012,18.113303942,0.9,True,activated,player,player_01987,68.072884935,2.834811727,58.626524756,0.0,0.0,4.765101945,2133.603919655,3199.896898781,-5333.500818436
571,575,15224.811169588,152.248111696,72.819799855,0.004782969,70,7,75,2,8.431907091,12,79.561327442,79.561327442,0,7.522981,0.185339,0.428552,16.536800405,0.9,True,activated,player,player_02160,79.561327442,3.652893966,74.97427827,0.0,0.0,5.569292921,2137.256813621,3194.32760586,-5331.584419481
572,573,15265.431384884,152.654313849,65.712676577,0.004304672,80,8,85,1,19.851000488,20,137.513241845,92.573719202,44.939522643,5.67502,0.354234,0.647863,54.775687135,0.9,True,activated,player,player_00827,137.513241845,6.293939631,129.210779925,0.0,0.0,9.625926929,2143.550753252,3184.701678931,-5328.252432183
573,568,15180.293273973,151.80293274,72.60687214,0.004782969,70,7,75,0,0,13,104.056887413,91.899496098,12.157391315,8.027795,0.190384,0.440011,17.19572332,0.9,True,activated,player,player_00739,104.056887413,4.534511485,93.439700326,0.0,0.0,7.283982119,2148.085264737,3177.417696812,-5325.502961549
574,575,15340.25973902,153.40259739,59.431309295,0.003874205,90,9,95,0,0,15,68.474418084,62.632140877,5.842277207,4.613278,0.411723,0.618416,44.728806068,0.9,True,activated,player,player_00707,68.474418084,2.014097551,43.061062734,0.0,0.0,4.793209266,2150.099362288,3172.624487546,-5322.723849834
575,570,15226.525829603,152.265258296,80.920001134,0.00531441,60,6,65,0,0,20,118.545512018,82.911643478,35.63386854,8.841821,0.210643,0.535843,35.585481514,0.9,True,activated,player,player_02499,118.545512018,5.391166229,110.730344191,0.0,0.0,8.298185841,2155.490528517,3164.326301705,-5319.816830222
576,572,15256.921090483,152.569210905,65.67604255,0.004304672,80,8,85,0,0,14,73.691012973,68.857385195,4.833627778,4.655813,0.409734,0.585745,29.028043318,0.9,True,activated,player,player_00117,73.691012973,3.406066418,69.873632856,0.0,0.0,5.158370908,2158.896594935,3159.167930797,-5318.064525732
577,569,15228.517940029,152.2851794,80.930588026,0.00531441,60,6,65,0,0,21,126.162024552,85.493373206,40.668651346,6.693662,0.316057,0.583523,42.994476064,0.9,True,activated,player,player_02518,126.162024552,5.982192476,122.492998761,0.0,0.0,8.831341719,2164.878787411,3150.336589078,-5315.215376489
578,572,15422.834554119,154.228345541,81.963266183,0.00531441,60,6,65,1,0.843546966,19,163.634383834,101.303966493,62.330417341,9.339709,0.213806,0.521584,38.70674826,0.9,True,activated,player,player_00706,163.634383834,6.432416595,133.011899485,0.0,0.0,10.795984188,2171.311204005,3139.54060489,-5310.851808896
579,573,15483.373974671,154.833739747,53.98718685,0.003486784,100,10,105,1,1.462973673,12,63.142398122,63.142398122,0,3.667002,0.481337,0.609908,24.735605285,0.9,True,activated,player,player_02530,63.142398122,1.637480052,35.532088856,0.0,0.0,4.419967869,2172.948684057,3135.120637022,-5308.069321079
580,573,15534.375637947,155.343756379,60.18335406,0.003874205,90,9,95,0,0,15,67.388541327,67.388541327,0,7.510499,0.241155,0.517141,26.702707563,0.9,True,activated,player,player_01255,67.388541327,3.271887336,66.883057271,0.0,0.0,4.717197893,2176.220571393,3130.403439129,-5306.624010522
581,578,15653.766294177,156.537662942,83.190532131,0.00531441,60,6,65,0,0,12,124.012860878,113.085882901,10.926977977,5.449663,0.264798,0.57561,31.645215597,0.9,True,activated,player,player_01023,124.012860878,5.25815121,108.58577325,0.0,0.0,8.680900261,2181.478722603,3121.722538867,-5303.20126147
582,578,15651.917842407,156.519178424,74.862637831,0.004782969,70,7,75,0,0,17,91.696515341,75.342001169,16.354514172,9.403229,0.173687,0.482821,21.95626171,0.9,True,activated,player,player_00529,91.696515341,4.179437044,85.828059915,0.0,0.0,6.418756074,2185.658159647,3115.303782794,-5300.961942441
583,579,15903.453981618,159.034539816,44.916051365,0.002824295,120,12,125,0,0,19,75.436704935,67.850443773,7.586261162,6.716388,0.286705,0.5858,42.951279735,0.9,True,activated,player,player_01971,75.436704935,3.594352157,73.573260338,0.0,0.0,5.280569345,2189.252511805,3110.023213448,-5299.275725253
584,578,15778.802871543,157.788028715,75.469524992,0.004782969,70,7,75,1,1.16711496,18,123.278946421,87.088215247,36.190731174,10.156558,0.200849,0.42817,30.502821352,0.9,True,activated,player,player_02547,123.278946421,5.245843447,108.300551743,0.0,0.0,8.629526249,2194.498355252,3101.393687199,-5295.89204245
585,579,15896.824547121,158.968245471,93.869159268,0.0059049,50,5,55,0,0,10,101.67812719,101.67812719,0,2.005742,0.695675,0.695685,27.668088041,0.9,True,activated,player,player_01736,101.67812719,1.547161961,36.513546156,0.0,0.0,7.117468903,2196.045517212,3094.276218295,-5290.321735508
586,576,15825.301570648,158.253015706,55.179414658,0.003486784,100,10,105,0,0,22,100.170793117,91.010003022,9.160790095,7.13165,0.281603,0.57567,44.082747957,0.9,True,activated,player,player_01862,100.170793117,4.015010806,83.297160826,0.0,0.0,7.011955518,2200.060528018,3087.264262777,-5287.324790795
587,571,15749.846459399,157.498464594,61.01813217,0.003874205,90,9,95,2,7.333117971,15,73.926722685,70.657579309,3.269143376,6.798941,0.268597,0.534427,29.534811029,0.9,True,activated,player,player_02081,73.926722685,2.703511831,56.541595385,0.0,0.0,5.174870588,2202.764039849,3082.089392189,-5284.853432039
588,568,15917.435504439,159.174355044,61.667406468,0.003874205,90,9,95,0,0,16,68.86198686,62.436685934,6.425300926,8.084258,0.238068,0.510595,29.817030984,0.9,True,activated,player,player_02385,68.86198686,3.121834297,64.135190718,0.0,0.0,4.82033908,2205.885874146,3077.269053109,-5283.154927255
589,565,16021.471151141,160.214711511,55.863415691,0.003486784,100,10,105,1,1.147847809,15,64.921392331,60.737554068,4.183838263,5.990328,0.313715,0.55298,20.367764067,0.9,True,activated,staker,staker_03072,64.921392331,3.246069617,19.476417699,19.476417699,42.198905015,0.0,2209.131943763,3138.944375823,-5348.076319586
590,561,15859.404464858,158.594044649,49.768491687,0.003138106,110,11,115,0,0,18,54.449344479,53.202408821,1.246935658,7.386689,0.289299,0.513054,37.991757118,0.9,True,activated,player,player_01236,54.449344479,2.301890313,47.547370067,0.0,0.0,3.811454114,2211.433834076,3135.13292171,-5346.566755786
591,562,15956.709572791,159.567095728,84.800496921,0.00531441,60,6,65,0,0,17,130.949460099,86.176285187,44.773174912,7.643366,0.243034,0.545181,27.258052519,0.9,True,activated,player,player_01154,130.949460099,5.713407986,117.72121394,0.0,0.0,9.166462207,2217.147242062,3125.966459503,-5343.113701565
592,562,15932.789639019,159.32789639,44.998903926,0.002824295,120,12,125,1,7.082575622,22,69.958827295,55.567504089,14.391323206,11.327336,0.17297,0.480214,30.463431208,0.9,True,activated,player,player_02416,69.958827295,3.00531571,61.998116394,0.0,0.0,4.897117911,2220.152557772,3121.069341592,-5341.221899364
593,566,15979.789634377,159.797896344,50.146273106,0.003138106,110,11,115,1,4.876040653,17,57.23529695,55.82109863,1.41419832,9.125898,0.175517,0.478516,24.323376692,0.9,True,activated,player,player_02581,57.23529695,2.74626781,56.18555917,0.0,0.0,4.006470787,2222.898825581,3117.062870806,-5339.961696387
594,563,15952.114362418,159.521143624,84.776076089,0.00531441,60,6,65,1,0.694763295,13,102.789595586,94.348047298,8.441548288,6.955641,0.263047,0.49038,13.320342441,0.9,True,activated,staker,staker_03550,102.789595586,5.139479779,30.836878676,30.836878676,66.813237131,0.0,2228.038305361,3214.712986613,-5442.751291973
595,561,15732.337472989,157.32337473,75.247282431,0.004782969,70,7,75,0,0,12,82.015056659,76.094958738,5.920097921,6.627229,0.267711,0.461052,15.692328399,0.9,True,activated,player,player_01621,82.015056659,3.915640777,80.138228723,0.0,0.0,5.741053966,2231.953946137,3208.971932646,-5440.925878784
596,567,15674.637956706,156.746379567,92.557169671,0.0059049,50,5,55,0,0,19,135.155145738,93.657752829,41.497392909,6.732512,0.290517,0.603617,55.040156513,0.9,True,activated,player,player_02591,135.155145738,6.322539902,129.589118347,0.0,0.0,9.460860202,2238.27648604,3199.511072445,-5437.787558484
597,565,15691.570291264,156.915702913,75.052294264,0.004782969,70,7,75,0,0,14,99.098686688,93.635191433,5.463495255,6.012996,0.275238,0.563825,40.274751575,0.9,True,activated,player,player_02470,99.098686688,3.81308815,79.385582916,0.0,0.0,6.936908068,2242.08957419,3192.574164377,-5434.663738566
598,563,15687.863085114,156.878630851,60.777995878,0.003874205,90,9,95,0,0,17,65.396287366,61.159772836,4.23651453,9.845732,0.202958,0.415903,21.465730404,0.9,True,activated,player,player_00753,65.396287366,3.135754026,64.157066614,0.0,0.0,4.577740116,2245.225328216,3187.996424261,-5433.221752477
599,562,15626.307566793,156.263075668,49.037008922,0.003138106,110,11,115,1,5.420274287,22,95.216535597,75.412902936,19.803632661,6.103638,0.366001,0.561918,43.437181406,0.9,True,activated,player,player_02520,95.216535597,3.018358121,64.013961793,0.0,0.0,6.665157492,2248.243686337,3181.331266769,-5429.574953106
600,561,15564.157544047,155.64157544,54.268861739,0.003486784,100,10,105,0,0,22,126.452901932,61.47734936,64.975552572,6.307367,0.303737,0.639538,72.768128418,0.9,True,activated,player,player_00304,126.452901932,5.933306594,121.584528414,0.0,0.0,8.851703135,2254.176992931,3172.479563634,-5426.656556564
601,565,15642.185892664,156.421858927,54.540929768,0.003486784,100,10,105,1,1.080269065,16,80.773823108,56.376985889,24.396837219,6.396658,0.302039,0.583937,40.899633249,0.9,True,activated,player,player_02383,80.773823108,2.818849294,59.212304212,0.0,0.0,5.654167618,2256.995842225,3166.825396016,-5423.821238241
602,571,15765.715953263,157.657159533,54.971652456,0.003486784,100,10,105,1,1.180444138,18,80.126073857,65.971697918,14.154375939,8.891304,0.237588,0.499336,26.770421054,0.9,True,activated,player,player_02617,80.126073857,3.556044632,73.173673175,0.0,0.0,5.60882517,2260.551886857,3161.216570846,-5421.768457703
603,573,15759.949224809,157.599492248,61.057272353,0.003874205,90,9,95,1,1.963623267,11,89.405501891,71.606684788,17.798817103,4.582015,0.370164,0.58223,16.488622739,0.9,True,activated,player,player_01178,89.405501891,4.149085374,85.091007234,0.0,0.0,6.258385132,2264.700972231,3154.958185714,-5419.659157945
604,571,15834.803831938,158.348038319,75.737375849,0.004782969,70,7,75,0,0,18,98.350636298,87.353584453,10.997051845,4.879692,0.405827,0.59718,41.804838438,0.9,True,activated,player,player_02621,98.350636298,2.921866394,62.400006018,0.0,0.0,6.884544541,2267.622838624,3148.073641173,-5415.696479797
605,572,15858.192615955,158.58192616,104.045601753,0.006561,40,4,45,0,0,19,201.180718622,123.847559819,77.333158803,5.659476,0.343521,0.661919,50.18074986,0.9,True,activated,player,player_00242,201.180718622,8.588560685,174.283387854,0.0,0.0,11.100734831,2276.21139931,3136.972906342,-5413.184305652
606,576,16132.239513017,161.32239513,56.249641087,0.003486784,100,10,105,0,0,20,72.335484212,63.189031621,9.146452591,10.013885,0.230005,0.462299,27.932531731,0.9,True,activated,player,player_02373,72.335484212,3.494616706,71.461201315,0.0,0.0,5.063483895,2279.706016016,3131.909422447,-5411.615438463
607,575,16154.123229596,161.541232296,69.538203566,0.004304672,80,8,85,1,0.602766581,18,105.140128542,71.428121726,33.712006816,7.365919,0.227331,0.560098,36.588209478,0.9,True,activated,player,player_00829,105.140128542,4.06192804,84.536441749,0.0,0.0,7.359808998,2283.767944055,3124.549613449,-5408.317557505
608,580,16248.492651557,162.484926516,56.654990717,0.003486784,100,10,105,0,0,19,78.609315175,63.605828113,15.003487062,5.189356,0.396669,0.610795,41.274255293,0.9,True,activated,player,player_00666,78.609315175,3.527722288,72.529375542,0.0,0.0,5.502652062,2287.295666344,3119.046961387,-5406.342627731
609,578,16300.059537204,163.000595372,70.166411518,0.004304672,80,8,85,1,7.786104305,16,106.917901585,75.731663211,31.186238374,8.569947,0.195467,0.505264,22.208800998,0.9,True,activated,player,player_02022,106.917901585,4.739380521,97.532483015,0.0,0.0,7.484253111,2292.035046865,3111.562708276,-5403.597755141
610,577,16291.891361123,162.918913611,51.125681395,0.003138106,110,11,115,1,5.351601487,17,54.171215122,52.301515512,1.86969961,10.642011,0.15402,0.424276,21.656374112,0.9,True,activated,player,player_01524,54.171215122,2.604509871,53.277672607,0.0,0.0,3.791985059,2294.639556736,3107.770723217,-5402.410279954
611,573,16143.256417111,161.432564171,69.491425502,0.004304672,80,8,85,0,0,15,114.599119459,103.239983834,11.359135625,8.702101,0.21996,0.443575,18.971376956,0.9,True,activated,player,player_02660,114.599119459,5.228144282,107.356679713,0.0,0.0,8.021938362,2299.867701018,3099.748784855,-5399.616485873
612,572,16017.270707602,160.172707076,68.949098333,0.004304672,80,8,85,0,0,10,71.184590072,71.184590072,0,3.142422,0.495593,0.659909,41.905793912,0.9,True,activated,player,player_00845,71.184590072,3.10680166,64.012152836,0.0,0.0,4.982921305,2302.974502677,3094.76586355,-5397.740366227
613,566,15945.355564132,159.453555641,61.775574499,0.003874205,90,9,95,0,0,19,76.93366085,66.111947113,10.821713737,10.726051,0.174578,0.448451,33.17808395,0.9,True,activated,player,player_02581,76.93366085,3.480175079,71.508682763,0.0,0.0,5.38535626,2306.454677756,3089.380507291,-5395.835185047
614,565,15936.078353819,159.360783538,61.739632686,0.003874205,90,9,95,1,0.964589166,17,87.228024378,61.806708865,25.421315513,10.050539,0.172031,0.4509,19.414230445,0.9,True,activated,player,player_02679,87.228024378,3.761240424,77.569529768,0.0,0.0,6.105961706,2310.215918181,3083.274545584,-5393.490463765
615,563,15860.303193256,158.603031933,75.859338504,0.004782969,70,7,75,1,2.081054635,20,145.695661669,105.287230082,40.408431587,7.621098,0.224931,0.591621,48.619518145,0.9,True,activated,staker,staker_03690,145.695661669,7.284783083,43.708698501,43.708698501,94.702180085,0.0,2317.500701264,3221.68542417,-5539.186125434
616,563,15658.818194998,156.58818195,54.59892302,0.003486784,100,10,105,1,2.221832013,17,77.059446896,68.132326278,8.927120618,6.100481,0.341196,0.552144,43.089641319,0.9,True,activated,player,player_02679,77.059446896,2.538353425,53.622876356,0.0,0.0,5.394161283,2320.039054689,3216.291262887,-5536.330317576
617,561,15544.431665053,155.444316651,60.222313169,0.003874205,90,9,95,0,0,17,66.370273254,63.753474422,2.616798832,6.998044,0.223335,0.562846,36.876450144,0.9,True,activated,player,player_01546,66.370273254,2.57825943,53.632848304,0.0,0.0,4.645919128,2322.617314119,3211.645343759,-5534.262657879
618,566,15641.734026053,156.417340261,74.813928953,0.004782969,80,7,85,1,2.013750804,16,99.709032534,81.358175128,18.350857406,7.447044,0.246375,0.509413,31.413819512,0.9,True,activated,staker,staker_03511,99.709032534,4.985451627,29.91270976,29.91270976,64.810871147,0.0,2327.602765746,3306.368924667,-5633.971690413
619,564,15627.02608256,156.270260826,54.488070779,0.003486784,100,10,105,1,1.309747297,17,87.930785038,70.202182239,17.728602799,6.767026,0.281056,0.574204,36.477104307,0.9,True,activated,staker,staker_03377,87.930785038,4.396539252,26.379235511,26.379235511,57.155010275,0.0,2331.999304998,3389.903170453,-5721.902475451
