scenario,seed,capital_scale,activated_draws,activation_rate,player_wins,staker_wins,player_win_rate,avg_stakers,avg_staker_tvl,avg_player_positions,avg_player_tvl,median_funding_minutes,p90_funding_minutes,max_funding_minutes,avg_activation_threshold_pct,avg_pending_withdrawn_positions,draws_reaching_floor,minutes_at_floor,funding_clock_resets,funding_staker_withdrawals,queued_staker_withdrawals,avg_queued_staker_withdrawal_minutes,draws_over_24h_funding,max_abs_conservation_error,draws_per_day,avg_effective_player_wallets,median_largest_player_share,median_player_gini,median_player_winner_profit,median_staker_jackpot,median_staker_prorata,protocol_revenue,protocol_revenue_per_day,protocol_take_per_player_sol,staker_pnl,staker_return_per_draw,player_pnl,player_ev_per_stake,player_pnl_per_stake,profitable_stakers,profitable_staker_rate,stakers,profitable_players,profitable_player_rate,players,stage,case_id,changes,draws,safe_pro_rata_share
medium,20280817,1.0,300,1.0,270,30,0.9,100.59333333333333,486.04566484470666,7.033333333333333,7.37963064347,40.0,50.0,70.0,0.006932888023333333,0.1,0,0.0,4,90,27,5.0,0,0.0,35.179153094462535,3.9558070633333333,0.4021055,0.442396,4.678729075,1.9587429865,4.0807145545,129.90776083682343,15.233483355458121,0.05867852882843788,123.03069087096245,0.0008437526194873836,-252.93845170778621,-0.11022338608626234,-0.11425072786066111,318,0.6334661354581673,502,136,0.19941348973607037,682,pairwise,pair__max_early_boost-0p75__protocol_fee_rate-0p075,"{""max_early_boost"":0.75,""protocol_fee_rate"":0.075}",300,0.625
large,20280829,5.0,300,1.0,264,36,0.88,339.6166666666667,7569.12268074098,11.87,61.20348164553667,60.0,80.0,110.0,0.005521256336666666,0.22,0,0.0,3,586,83,5.0,0,1e-12,22.89348171701113,5.90158571,0.29639099999999996,0.48949750000000003,46.461895954,17.597891150000002,36.6622732295,1210.573283207149,92.38079108735,0.06593161318383009,986.0893310423472,0.00043425963291244293,-2196.6626142494965,-0.0978281312172184,-0.11963712712574046,1485,0.7503789792824659,1979,151,0.1499503475670308,1007,pairwise,pair__max_early_boost-0p75__protocol_fee_rate-0p075,"{""max_early_boost"":0.75,""protocol_fee_rate"":0.075}",300,0.625
small,20280811,0.2,300,1.0,271,29,0.9033333333333333,39.05,35.714865082993335,5.37,1.1069556997666667,20.0,30.0,50.0,0.008359616,0.02666666666666667,0,0.0,2,18,8,5.0,0,0.0,62.9737609329446,3.20471419,0.4733045,0.393063,0.550557087,0.263138129,0.548204436,17.09097615161404,3.587610154274667,0.05146540238004897,21.116829927504256,0.0019708721544407794,-38.20780607911828,-0.1481506123372097,-0.11505370415808575,150,0.8333333333333334,180,141,0.23460898502495842,601,pairwise,pair__protocol_fee_rate-0p075__target_risk_probability-0p875,"{""protocol_fee_rate"":0.075,""target_risk_probability"":0.875}",300,0.625
medium,20280817,1.0,300,1.0,266,34,0.8866666666666667,99.09,548.1142056528533,7.1433333333333335,7.235568318713334,40.0,60.0,90.0,0.0067958699266666665,0.14333333333333334,0,0.0,5,103,25,5.0,0,0.0,33.51435221101629,4.05875823,0.3869015,0.4285305,4.622290447499999,1.8961483725,3.9503091095,126.30486132989658,14.110085361912418,0.05818702635204417,120.2504058359959,0.0007312977514285662,-246.55526716589236,-0.13061758865799858,-0.1135848428695538,387,0.7529182879377432,514,137,0.19460227272727273,704,pairwise,pair__protocol_fee_rate-0p075__target_risk_probability-0p875,"{""protocol_fee_rate"":0.075,""target_risk_probability"":0.875}",300,0.625
large,20280829,5.0,300,1.0,249,51,0.83,333.72,8476.053955104804,12.613333333333333,65.67432381253667,60.0,80.0,110.0,0.00524030541,0.36,0,0.0,8,599,88,5.0,0,1e-12,21.176470588235293,6.2110597966666665,0.287191,0.4891335,52.083684317,18.604235282,38.758823504,1347.542323642781,95.12063461007865,0.06839518832805207,1892.1066987445581,0.0007440988887700565,-3239.649022387346,-0.12342498289344195,-0.1644300153808817,1765,0.8781094527363185,2010,159,0.14915572232645402,1066,pairwise,pair__protocol_fee_rate-0p075__target_risk_probability-0p875,"{""protocol_fee_rate"":0.075,""target_risk_probability"":0.875}",300,0.625
small,20280811,0.2,300,1.0,255,45,0.85,37.48,54.741363825533334,5.726666666666667,1.20383258385,20.0,40.0,60.0,0.007894924066666666,0.03666666666666667,0,0.0,3,13,8,5.0,0,0.0,50.408401400233366,3.405373593333333,0.4376375,0.420921,0.65545198,0.325808308,0.695057724,15.725813102760707,2.642376997430037,0.043543743301546874,43.571699424168166,0.002653185597338294,-59.29751252692881,-0.15841024130650888,-0.16419091636282823,149,0.8869047619047619,168,120,0.1938610662358643,619,pairwise,pair__protocol_fee_rate-0p06__target_risk_probability-0p85,"{""protocol_fee_rate"":0.06,""target_risk_probability"":0.85}",300,0.6399999999999999
medium,20280817,1.0,300,1.0,252,48,0.84,104.47666666666667,566.4712817826734,7.346666666666667,7.71418948543,40.0,60.0,100.0,0.006660511573333333,0.14666666666666667,0,0.0,6,108,32,5.0,0,0.0,31.788079470198674,4.1349704633333335,0.38112199999999996,0.4480735,5.266652725,1.8053205275,3.8513504585,110.32098678611457,11.68964098395916,0.04767015683435508,200.1892350898302,0.0011779899030352654,-310.51022187594475,-0.14697975142462996,-0.13417275721249913,457,0.8738049713193117,523,129,0.18481375358166188,698,pairwise,pair__protocol_fee_rate-0p06__target_risk_probability-0p85,"{""protocol_fee_rate"":0.06,""target_risk_probability"":0.85}",300,0.6399999999999999
large,20280829,5.0,300,1.0,246,54,0.82,340.2,8123.360347304253,12.596666666666666,67.17897865247,60.0,80.0,110.0,0.005324149243333334,0.29333333333333333,0,0.0,7,597,104,5.0,0,1e-12,21.664994984954866,6.174579113333333,0.2916515,0.4940175,53.1033354275,19.6377899625,41.89395192,1099.9185429711088,79.43243239109312,0.05457652403743746,2249.5074320914196,0.0009230611208155672,-3349.425975062523,-0.13809894722552965,-0.16619414992844542,1655,0.8184965380811078,2022,144,0.13610586011342155,1058,pairwise,pair__protocol_fee_rate-0p06__target_risk_probability-0p85,"{""protocol_fee_rate"":0.06,""target_risk_probability"":0.85}",300,0.6399999999999999
small,20280811,0.2,300,1.0,273,27,0.91,27.543333333333333,32.06402085290333,5.1466666666666665,0.96261556697,20.0,30.0,50.0,0.0077407318,0.03666666666666667,0,0.0,4,9,6,5.0,0,0.0,66.05504587155963,3.1575655466666666,0.4597385,0.388363,0.53228639,0.25531784,0.54467806,11.98410845944579,2.6387027800614584,0.04149842322194399,16.203416728636924,0.0016844858398526704,-28.187525188082727,-0.1149057595685965,-0.09760741516923466,105,0.7664233576642335,137,135,0.22727272727272727,594,pairwise,pair__protocol_fee_rate-0p06__threshold_decay_factor-0p85,"{""protocol_fee_rate"":0.06,""threshold_decay_factor"":0.85}",300,0.6399999999999999
medium,20280817,1.0,300,1.0,261,39,0.87,99.15666666666667,547.6020198333466,6.913333333333333,6.9339242462033335,30.0,50.0,70.0,0.005778746603333333,0.07333333333333333,0,0.0,0,110,25,5.0,0,0.0,35.82089552238806,4.000462616666667,0.3907445,0.42050750000000003,4.527516223,1.97126186,4.205358634,97.90113057297835,11.68968723259443,0.04706384008862131,192.3130183888204,0.0011706373815503677,-290.2141489617987,-0.095680790727682,-0.13951414266878104,424,0.8107074569789675,523,138,0.2020497803806735,683,pairwise,pair__protocol_fee_rate-0p06__threshold_decay_factor-0p85,"{""protocol_fee_rate"":0.06,""threshold_decay_factor"":0.85}",300,0.6399999999999999
large,20280829,5.0,300,1.0,270,30,0.9,359.13666666666666,8056.5497214700235,10.913333333333334,58.997373689886665,50.0,70.0,100.0,0.004483338756666667,0.19666666666666666,0,0.0,2,581,91,5.0,0,1e-12,25.74493444576877,5.459420176666667,0.313754,0.49361,44.573319393999995,15.9086578645,33.9384701105,932.3542480322126,80.01132998607783,0.05267772612687428,501.3688557085086,0.00020743737416212756,-1433.7231037407244,-0.08532861470578569,-0.08100491112688787,961,0.46515004840271057,2066,159,0.16257668711656442,978,pairwise,pair__protocol_fee_rate-0p06__threshold_decay_factor-0p85,"{""protocol_fee_rate"":0.06,""threshold_decay_factor"":0.85}",300,0.6399999999999999
small,20280811,0.2,300,1.0,267,33,0.89,36.57,41.16731521582667,8.066666666666666,1.6104535972433334,20.0,40.0,50.0,0.008159231999999999,0.03,0,0.0,4,16,9,10.0,0,0.0,47.68211920529801,4.474347756666667,0.36434350000000004,0.439855,1.081839872,0.388290026,0.828352055,23.138063138968135,3.6775729492399685,0.047891399827920796,36.66937033157099,0.002969133007526769,-59.807433470539166,-0.12517096027745467,-0.12379003773204772,129,0.8716216216216216,148,175,0.17292490118577075,1012,pairwise,pair__countdown_minutes-10__protocol_fee_rate-0p06,"{""countdown_minutes"":10,""protocol_fee_rate"":0.06}",300,0.6399999999999999
medium,20280817,1.0,300,1.0,276,24,0.92,99.30666666666667,482.69098068282665,9.403333333333334,9.816184326006667,40.0,60.0,90.0,0.00688121058,0.11333333333333333,0,0.0,6,105,23,10.0,0,0.0,30.61658398299079,5.074093026666667,0.32875350000000003,0.452329,7.1281493515,2.296876805,4.9000038505,142.99869112478282,14.593771454265577,0.04855881755260276,104.82013795461891,0.0007238595164021071,-247.8188290794018,-0.11312491981117667,-0.08415314303027754,313,0.5928030303030303,528,171,0.16301239275500476,1049,pairwise,pair__countdown_minutes-10__protocol_fee_rate-0p06,"{""countdown_minutes"":10,""protocol_fee_rate"":0.06}",300,0.6399999999999999
large,20280829,5.0,300,1.0,264,36,0.88,339.76,8302.525902993997,15.42,78.23516521236333,60.0,90.0,120.0,0.005166861233333334,0.3333333333333333,0,0.0,2,640,94,10.0,0,1e-12,19.380888290713326,7.327026686666667,0.260232,0.501922,63.307044089,22.471885052,47.9400214435,1300.668947380262,84.02706524125514,0.05541706400396359,1424.424692396049,0.0005718840703977341,-2725.0936397763053,-0.09279659732882412,-0.11610693786181912,1208,0.5909980430528375,2044,179,0.11925383077948035,1501,pairwise,pair__countdown_minutes-10__protocol_fee_rate-0p06,"{""countdown_minutes"":10,""protocol_fee_rate"":0.06}",300,0.6399999999999999
small,20280811,0.2,300,1.0,274,26,0.9133333333333333,38.733333333333334,41.36749181999,5.593333333333334,1.14420920651,20.0,40.0,60.0,0.008164796366666666,0.02,0,0.0,1,13,8,5.0,0,0.0,57.37051792828685,3.4673620433333334,0.42628,0.38791200000000003,0.620633632,0.269781908,0.575534737,14.088003950267586,2.6941202773420083,0.04104145719190049,15.465890801866655,0.0012462193638397867,-29.55389475213427,-0.11392823012104951,-0.08609700214490734,129,0.7914110429447853,163,131,0.21617161716171618,606,pairwise,pair__max_early_boost-0__protocol_fee_rate-0p06,"{""max_early_boost"":0.0,""protocol_fee_rate"":0.06}",300,0.6399999999999999
medium,20280817,1.0,300,1.0,270,30,0.9,102.66666666666667,484.25551517262335,6.996666666666667,6.605235959173333,40.0,50.0,80.0,0.0069287387,0.08333333333333333,0,0.0,4,120,21,5.0,0,0.0,34.97975708502024,4.10680261,0.379238,0.4249005,4.4610404515,1.5779024869999998,3.3661919725000002,94.42319292380634,11.00966783888916,0.04765067869764327,91.85984922596144,0.0006323097782597685,-186.2830421497678,-0.09754534225338544,-0.09400776560755487,305,0.594541910331384,513,146,0.20916905444126074,698,pairwise,pair__max_early_boost-0__protocol_fee_rate-0p06,"{""max_early_boost"":0.0,""protocol_fee_rate"":0.06}",300,0.6399999999999999
large,20280829,5.0,300,1.0,272,28,0.9066666666666666,360.4433333333333,7884.14849254991,12.136666666666667,63.99556781127,60.0,80.0,110.0,0.005396024443333334,0.29,0,0.0,5,605,104,5.0,0,0.0,22.040816326530614,6.03577726,0.29714799999999997,0.489693,49.180226995,18.810841142,40.129794436,1030.1796569728128,75.6866686755536,0.053658906504844395,561.4232632236633,0.00023736372788774746,-1591.6029201964734,-0.08681868822077375,-0.08290172661593714,1026,0.4920863309352518,2085,159,0.16012084592145015,993,pairwise,pair__max_early_boost-0__protocol_fee_rate-0p06,"{""max_early_boost"":0.0,""protocol_fee_rate"":0.06}",300,0.6399999999999999
small,20280811,0.2,300,1.0,272,28,0.9066666666666666,33.29333333333334,29.598736762106668,4.673333333333333,0.8254688650133333,10.0,20.0,40.0,0.00447751283,0.006666666666666667,1,30.0,1,10,7,5.0,0,0.0,88.70636550308008,2.989070206666667,0.492575,0.3565575,0.4030324195,0.17236249850000002,0.36770666399999996,10.150849400033444,3.001483190153626,0.04099023730741393,14.913802812269253,0.001679553976929901,-25.064652212302686,-0.11330816473300187,-0.10121380011870743,124,0.7848101265822784,158,144,0.2521891418563923,571,pairwise,pair__protocol_fee_rate-0p06__risk_threshold_pct_of_safe_tvl-0p005,"{""protocol_fee_rate"":0.06,""risk_threshold_pct_of_safe_tvl"":0.005}",300,0.6399999999999999
medium,20280817,1.0,300,1.0,265,35,0.8833333333333333,103.91,497.80843670880336,5.773333333333333,5.75758326768,20.0,40.0,60.0,0.0039571532,0.03,0,0.0,4,69,26,5.0,0,0.0,51.18483412322275,3.4610203,0.441222,0.404181,3.54305728,1.28253022,2.736064469,78.18867097758371,13.340247181009545,0.04526706625706035,110.91782850073814,0.0007427075713036466,-189.1064994783218,-0.09343468910049024,-0.10948256741670588,408,0.8015717092337917,509,137,0.21439749608763695,639,pairwise,pair__protocol_fee_rate-0p06__risk_threshold_pct_of_safe_tvl-0p005,"{""protocol_fee_rate"":0.06,""risk_threshold_pct_of_safe_tvl"":0.005}",300,0.6399999999999999
large,20280829,5.0,300,1.0,269,31,0.8966666666666666,389.88666666666666,9678.672582884097,9.856666666666667,54.062250643556666,40.0,60.0,100.0,0.00324210405,0.13,0,0.0,5,485,110,5.0,0,1e-12,30.337078651685392,5.12256174,0.331951,0.4757115,40.993831726,15.531635339,33.134155389,835.8798434404528,84.52717517937162,0.051538108599509205,567.4250344538243,0.00019542109367947378,-1403.3048778942757,-0.08277703692296728,-0.08652401390306846,1026,0.4939817043813192,2077,166,0.18181818181818182,913,pairwise,pair__protocol_fee_rate-0p06__risk_threshold_pct_of_safe_tvl-0p005,"{""protocol_fee_rate"":0.06,""risk_threshold_pct_of_safe_tvl"":0.005}",300,0.6399999999999999
small,20280811,0.2,300,1.0,275,25,0.9166666666666666,30.206666666666667,44.59740386716667,5.716666666666667,1.1228108971033333,20.0,40.0,60.0,0.008052914033333332,0.02,0,0.0,0,12,10,5.0,0,0.0,54.203262233375156,3.3799439466666668,0.4570465,0.396404,0.600787786,0.360463823,0.768989489,14.021553247270898,2.533379758603525,0.04162634237413794,20.65475556813845,0.0015437935677196685,-34.67630881540933,-0.1150087866607938,-0.1029449360970416,107,0.7867647058823529,136,133,0.2239057239057239,594,pairwise,pair__protocol_fee_rate-0p06__risk_tvl_erosion_cap_rate-0p035,"{""protocol_fee_rate"":0.06,""risk_tvl_erosion_cap_rate"":0.035}",300,0.6399999999999999
medium,20280817,1.0,300,1.0,273,27,0.91,99.55666666666667,482.6126518001,7.21,7.279706736106666,40.0,60.0,90.0,0.006883584163333333,0.09666666666666666,0,0.0,2,93,18,5.0,0,0.0,34.36754176610979,4.049160026666667,0.3970995,0.4428575,4.415249074,1.882311966,4.015598861,96.81489026531877,11.090965949248929,0.04433094801522063,109.23826122184053,0.0007544923160384906,-206.0531514871591,-0.11016573919553378,-0.09435048185167269,380,0.7661290322580645,496,147,0.20704225352112676,710,pairwise,pair__protocol_fee_rate-0p06__risk_tvl_erosion_cap_rate-0p035,"{""protocol_fee_rate"":0.06,""risk_tvl_erosion_cap_rate"":0.035}",300,0.6399999999999999
large,20280829,5.0,300,1.0,268,32,0.8933333333333333,339.18666666666667,8230.24134197668,12.69,64.13658860016666,60.0,80.0,110.0,0.005197395056666667,0.3433333333333333,0,0.0,2,646,88,5.0,0,1e-12,21.001458434613514,6.279803736666667,0.281045,0.4949405,48.807715098,20.355765142499997,43.425632305,997.9213523712722,69.85934600946193,0.051864381634660256,1495.620710496066,0.000605741941356347,-2493.5420628673437,-0.11430309085366051,-0.12959540034224523,1734,0.8393030009680542,2066,160,0.14692378328741965,1089,pairwise,pair__protocol_fee_rate-0p06__risk_tvl_erosion_cap_rate-0p035,"{""protocol_fee_rate"":0.06,""risk_tvl_erosion_cap_rate"":0.035}",300,0.6399999999999999
small,20280811,0.2,300,1.0,271,29,0.9033333333333333,30.616666666666667,39.20559784744667,5.513333333333334,1.04934920595,20.0,40.0,60.0,0.00896134679,0.04,0,0.0,3,16,9,5.0,0,0.0,53.46534653465347,3.3990609133333334,0.437876,0.3864225,0.578755218,0.278158243,0.593404252,13.6151218838393,2.426457365436707,0.04324941530947338,19.75452822639167,0.001679566976061151,-33.369650110230985,-0.1132186462339401,-0.10600109706415836,136,0.8553459119496856,159,130,0.23255813953488372,559,pairwise,pair__protocol_fee_rate-0p06__threshold_decay_factor-0p95,"{""protocol_fee_rate"":0.06,""threshold_decay_factor"":0.95}",300,0.6399999999999999
medium,20280817,1.0,300,1.0,269,31,0.8966666666666666,96.47333333333333,496.9477533436367,7.636666666666667,8.075223047813333,40.0,70.0,100.0,0.008119540256666667,0.11,0,0.0,5,108,20,5.0,0,0.0,30.81312410841655,4.2585705,0.377544,0.444326,5.21314913,2.631161813,5.613145201,114.6715082094795,11.77795804719333,0.04733471242033001,158.93920811731442,0.001066102737815772,-273.61071632679415,-0.10323190116381444,-0.11294248043542038,434,0.8204158790170132,529,141,0.19915254237288135,708,pairwise,pair__protocol_fee_rate-0p06__threshold_decay_factor-0p95,"{""protocol_fee_rate"":0.06,""threshold_decay_factor"":0.95}",300,0.6399999999999999
large,20280829,5.0,300,1.0,267,33,0.89,312.38666666666666,7390.716926953894,14.24,73.51967521260333,70.0,100.0,140.0,0.00692872425,0.43,0,0.0,6,690,103,5.0,0,1e-12,18.477331052181352,6.635679093333334,0.2893485,0.511672,57.85018045,20.801272111,44.376047171,1161.4985102165351,71.53797496628788,0.052661572422970634,1056.7740714726226,0.00047662226453231484,-2218.2725816891575,-0.09108080299527087,-0.10057500822169416,1165,0.5719194894452626,2037,154,0.1320754716981132,1166,pairwise,pair__protocol_fee_rate-0p06__threshold_decay_factor-0p95,"{""protocol_fee_rate"":0.06,""threshold_decay_factor"":0.95}",300,0.6399999999999999
small,20280811,0.2,300,1.0,269,31,0.8966666666666666,39.593333333333334,53.63620883974,10.94,2.2690353508766665,20.0,40.0,60.0,0.007851513833333334,0.06333333333333334,0,0.0,5,21,7,15.0,0,0.0,36.734693877551024,5.628212136666667,0.3172255,0.4571005,1.581667429,0.733749573,1.565332422,34.77609340148902,4.258297151202737,0.05108792654707189,58.1719929467562,0.0036152190348730465,-92.94808634824518,-0.12967346540946323,-0.13654567099381934,165,0.8870967741935484,186,186,0.12601626016260162,1476,pairwise,pair__countdown_minutes-15__protocol_fee_rate-0p06,"{""countdown_minutes"":15,""protocol_fee_rate"":0.06}",300,0.6399999999999999
medium,20280817,1.0,300,1.0,267,33,0.89,94.0,581.4504487961966,12.653333333333334,13.263604521133333,40.0,61.00000000000023,100.0,0.006518255913333333,0.11333333333333333,0,0.0,1,122,31,15.0,0,0.0,25.130890052356023,6.220225416666667,0.296828,0.4869465,9.733623077,4.496229623,9.59195653,207.7534471179447,17.40343012506343,0.0522114097483644,327.5322589865147,0.0018776736674329956,-535.2857061044605,-0.11900776487652936,-0.13452494638029303,422,0.8389662027833003,503,189,0.12138728323699421,1557,pairwise,pair__countdown_minutes-15__protocol_fee_rate-0p06,"{""countdown_minutes"":15,""protocol_fee_rate"":0.06}",300,0.6399999999999999
large,20280829,5.0,300,1.0,262,38,0.8733333333333333,338.12,8248.462451199093,17.6,92.51905565366,60.0,80.0,100.0,0.005249547543333333,0.30666666666666664,0,0.0,0,614,81,15.0,0,1e-12,18.572656921754085,8.187954693333333,0.2404025,0.5057035000000001,75.96761596900001,24.933026208999998,53.1904559115,1555.4258397018996,96.29463496004881,0.05603983700844471,1820.6034964376768,0.0007357344908052177,-3376.029336139584,-0.09916310789508344,-0.12163365742287575,1502,0.751375687843922,1999,189,0.09833506763787721,1922,pairwise,pair__countdown_minutes-15__protocol_fee_rate-0p06,"{""countdown_minutes"":15,""protocol_fee_rate"":0.06}",300,0.6399999999999999
small,20280811,0.2,300,1.0,266,34,0.8866666666666667,32.58,35.02324929647333,5.31,1.0428737800233334,20.0,30.0,60.0,0.008340534066666667,0.02666666666666667,0,0.0,2,19,4,5.0,0,0.0,62.518089725036184,3.2956966933333334,0.4507095,0.389413,0.5431946005,0.264463935,0.564189728,12.93000599819422,2.694530917134541,0.04132812696951341,25.65705160489639,0.002441906649657045,-38.587057603090614,-0.1150536875978223,-0.1233356594129323,110,0.738255033557047,149,122,0.215929203539823,565,pairwise,pair__max_early_boost-0p75__protocol_fee_rate-0p06,"{""max_early_boost"":0.75,""protocol_fee_rate"":0.06}",300,0.6399999999999999
medium,20280817,1.0,300,1.0,268,32,0.8933333333333333,100.81,490.19503951408,7.093333333333334,7.47562572248,40.0,50.0,70.0,0.006911311723333333,0.1,0,0.0,3,93,27,5.0,0,0.0,34.95145631067961,4.000104736666667,0.390246,0.4425215,4.7744427389999995,2.1428288965,4.5713683125,106.62680925925652,12.422540884573573,0.04754420709721483,152.81800972836288,0.0010391646685494011,-259.4448189876199,-0.1004989039259045,-0.11568477280657245,368,0.7287128712871287,505,136,0.19373219373219372,702,pairwise,pair__max_early_boost-0p75__protocol_fee_rate-0p06,"{""max_early_boost"":0.75,""protocol_fee_rate"":0.06}",300,0.6399999999999999
large,20280829,5.0,300,1.0,264,36,0.88,340.41333333333336,7656.81558961282,11.99,62.11494285499,60.0,80.0,110.0,0.005457788503333333,0.25333333333333335,0,0.0,3,599,84,5.0,0,1e-12,22.488287350338364,5.87055594,0.298312,0.49292749999999996,47.239253881500005,17.724852468,37.8130185985,977.0341880887036,73.23941857614436,0.05243151610982626,1097.4486145574128,0.000477765463424161,-2074.4828026461137,-0.08668245203058633,-0.1113249462634183,1599,0.8055415617128463,1985,148,0.1458128078817734,1015,pairwise,pair__max_early_boost-0p75__protocol_fee_rate-0p06,"{""max_early_boost"":0.75,""protocol_fee_rate"":0.06}",300,0.6399999999999999
small,20280811,0.2,300,1.0,268,32,0.8933333333333333,38.223333333333336,44.080757104393335,5.823333333333333,1.0911282970666667,20.0,40.0,80.0,0.00798349394,0.06333333333333334,0,0.0,4,20,11,5.0,0,0.0,52.42718446601942,3.4573455733333334,0.4465115,0.409987,0.622709925,0.228778835,0.4880615145,14.152609216377527,2.473271513541704,0.043235396040425034,20.891664341581148,0.001579802292725667,-35.044273557958626,-0.13662639998603746,-0.10705821259262843,144,0.8323699421965318,173,122,0.2036727879799666,599,pairwise,pair__protocol_fee_rate-0p06__target_risk_probability-0p875,"{""protocol_fee_rate"":0.06,""target_risk_probability"":0.875}",300,0.6399999999999999
medium,20280817,1.0,300,1.0,259,41,0.8633333333333333,100.23,615.6740555124434,7.623333333333333,8.34385818098,40.0,60.0,90.0,0.00657785169,0.12,0,0.0,6,113,20,5.0,0,0.0,31.012203876525486,4.2831357,0.3687395,0.443535,5.602557217,2.062092543,4.399130758,120.80117178910385,12.48770189348956,0.04825951782692595,197.528679883829,0.0010694440135179436,-318.32985167293265,-0.12284559206687136,-0.12717132560992475,337,0.6646942800788954,507,138,0.1882673942701228,733,pairwise,pair__protocol_fee_rate-0p06__target_risk_probability-0p875,"{""protocol_fee_rate"":0.06,""target_risk_probability"":0.875}",300,0.6399999999999999
large,20280829,5.0,300,1.0,256,44,0.8533333333333334,342.2,8448.709476178943,12.76,63.23658118356333,60.0,90.0,110.0,0.00516189353,0.36333333333333334,0,0.0,4,660,93,5.0,0,1e-12,20.72936660268714,6.20382266,0.297758,0.5031625,51.29264188,18.373899160500002,39.1976515435,1024.8042575919942,70.81181050539692,0.054019590054327785,1450.896654903651,0.0005724332451776375,-2475.7009124956485,-0.11093025018598027,-0.1304994074716112,1535,0.7415458937198067,2070,153,0.14127423822714683,1083,pairwise,pair__protocol_fee_rate-0p06__target_risk_probability-0p875,"{""protocol_fee_rate"":0.06,""target_risk_probability"":0.875}",300,0.6399999999999999
small,20280811,0.2,300,1.0,263,37,0.8766666666666667,26.513333333333332,40.78179900094333,5.27,1.00359987259,20.0,30.0,50.0,0.007468554286666667,0.02666666666666667,0,0.0,1,12,6,5.0,0,0.0,60.08344923504868,3.189046053333333,0.46208649999999996,0.39644250000000003,0.55262682,0.268945051,0.582714277,10.5731317460412,2.1175674150624935,0.03511735448496023,27.778649988375683,0.002270510429397939,-38.35178173441694,-0.1550407811104831,-0.12738071809250065,104,0.7703703703703704,135,118,0.20774647887323944,568,pairwise,pair__target_risk_probability-0p85__threshold_decay_factor-0p85,"{""target_risk_probability"":0.85,""threshold_decay_factor"":0.85}",300,0.6499999999999999
medium,20280817,1.0,300,1.0,258,42,0.86,96.50666666666666,563.5860237316666,7.18,7.10387234989,40.0,50.0,80.0,0.005711531693333333,0.1,0,0.0,4,109,25,5.0,0,0.0,34.923201293451896,4.101702203333334,0.3875485,0.422655,4.6091685995,2.0848151914999997,4.517099582,85.5139388869587,9.954735003817342,0.040125504642681636,226.3961132495757,0.001339021336681023,-311.9100521365345,-0.14005568787283554,-0.14635682098152372,449,0.8944223107569721,502,146,0.20534458509142053,711,pairwise,pair__target_risk_probability-0p85__threshold_decay_factor-0p85,"{""target_risk_probability"":0.85,""threshold_decay_factor"":0.85}",300,0.6499999999999999
large,20280829,5.0,300,1.0,247,53,0.8233333333333334,365.51666666666665,9476.339420517623,11.663333333333334,63.381638942163335,60.0,80.0,100.0,0.004174402173333334,0.2966666666666667,0,0.0,7,573,134,5.0,0,1e-12,23.632385120350108,5.64565546,0.3245975,0.5015155,47.867554082,16.255542717,35.220342554,831.8298304276967,65.52707635754285,0.04374715055815839,1820.0561576543214,0.0006402106963066494,-2651.885988082014,-0.12796303957944288,-0.13946657277732488,1560,0.7421503330161751,2102,148,0.14994934143870314,987,pairwise,pair__target_risk_probability-0p85__threshold_decay_factor-0p85,"{""target_risk_probability"":0.85,""threshold_decay_factor"":0.85}",300,0.6499999999999999
small,20280811,0.2,300,1.0,248,52,0.8266666666666667,30.35,54.33849693167,8.44,1.7115442969,20.0,40.0,70.0,0.007841005663333333,0.05333333333333334,0,0.0,6,21,11,10.0,0,0.0,42.023346303501945,4.67532095,0.3525005,0.42874999999999996,1.1117430885,0.5084928245,1.101734453,21.377458730425545,2.9945078377249787,0.041633860074290936,84.3882596075392,0.005176701870232468,-105.7657183379647,-0.16440382139585683,-0.20598496638295422,130,0.8280254777070064,157,153,0.14259086672879775,1073,pairwise,pair__countdown_minutes-10__target_risk_probability-0p85,"{""countdown_minutes"":10,""target_risk_probability"":0.85}",300,0.6499999999999999
medium,20280817,1.0,300,1.0,265,35,0.8833333333333333,98.21666666666667,532.74526210172,10.023333333333333,9.878432175513334,40.0,60.0,90.0,0.0066276286933333334,0.10666666666666667,0,0.0,5,120,23,10.0,0,0.0,28.38370565045992,5.223413746666667,0.3358815,0.471563,7.151676854,2.56697375,5.561776457,123.18455561372396,11.654780557408836,0.0415668375389481,229.4932157443714,0.0014359158874481179,-352.67777135809513,-0.15295631569054052,-0.11900598701357816,449,0.8408239700374532,534,177,0.1555360281195079,1138,pairwise,pair__countdown_minutes-10__target_risk_probability-0p85,"{""countdown_minutes"":10,""target_risk_probability"":0.85}",300,0.6499999999999999
